repeat,random_state,method,n_samples,theta_over_pi,theta_abs_error,normalized_error,objective_error,mutual_information,si_score,bandwidth
45,87,MI-DL,30,0.2975469857886611,0.04754698578866112,0.1901879431546445,0.7160722796243876,0.13319590567514794,,
45,87,SI-DL,30,0.24058083298179256,0.009419167018207442,0.037676668072829766,0.06066309039380058,,0.9393369096061994,0.09
45,87,MI-DL,40,0.2926039075292138,0.04260390752921378,0.17041563011685512,0.43144818249551065,0.27540525424872975,,
45,87,SI-DL,40,0.26580433629229017,0.015804336292290166,0.06321734516916067,0.010119742468024495,,0.9898802575319755,0.09
45,87,MI-DL,50,0.2540009333283107,0.004000933328310696,0.016003733313242785,0.5635956312915635,0.28885431320073884,,
45,87,SI-DL,50,0.24447784393798017,0.005522156062019834,0.022088624248079336,0.005632517681097293,,0.9943674823189027,0.09
45,87,MI-DL,60,0.2647346525258007,0.014734652525800696,0.05893861010320278,0.21153734431735652,0.4260615143861912,,
45,87,SI-DL,60,0.263068490527404,0.013068490527403998,0.05227396210961599,0.02901848951961372,,0.9709815104803863,0.09
45,87,MI-DL,75,0.24735819053041475,0.0026418094695852545,0.010567237878341018,0.13363560412634728,0.5055398056045224,,
45,87,SI-DL,75,0.24530989694950295,0.004690103050497052,0.018760412201988208,0.013719205779571086,,0.9862807942204289,0.09
45,87,MI-DL,100,0.24945131533300874,0.0005486846669912615,0.002194738667965046,0.06199950404692479,0.7699554139346034,,
45,87,SI-DL,100,0.25467365197942693,0.004673651979426929,0.018694607917707717,0.010639856462181796,,0.9893601435378182,0.09
45,87,MI-DL,130,0.2420339896291761,0.007966010370823895,0.03186404148329558,0.05606672395291137,0.8853600385813651,,
45,87,SI-DL,130,0.25432551280635257,0.004325512806352572,0.017302051225410287,0.017589157602939,,0.982410842397061,0.08
45,87,MI-DL,160,0.2490596142942787,0.0009403857057213028,0.003761542822885211,0.039892380555406844,1.062610999609956,,
45,87,SI-DL,160,0.25324263428796834,0.003242634287968338,0.012970537151873351,0.016719952438518537,,0.9832800475614815,0.0775
45,87,MI-DL,200,0.2489393803030896,0.0010606196969104031,0.004242478787641613,0.03578480133417334,1.2262840059493731,,
45,87,SI-DL,200,0.24840706056794187,0.001592939432058127,0.006371757728232508,0.017859781001990038,,0.98214021899801,0.065
45,87,MI-DL,300,0.2472261442376963,0.002773855762303712,0.011095423049214848,0.021715402718596254,1.441283532652732,,
45,87,SI-DL,300,0.2486868223943302,0.0013131776056697908,0.005252710422679163,0.01699287671449634,,0.9830071232855037,0.07
45,87,MI-DL,400,0.24417924755872134,0.005820752441278665,0.02328300976511466,0.021788496743055,1.484442202192434,,
45,87,SI-DL,400,0.24861929904147964,0.001380700958520359,0.005522803834081436,0.016347285369267994,,0.983652714630732,0.057499999999999996
45,87,MI-DL,500,0.25151317918103416,0.0015131791810341633,0.006052716724136653,0.021058831396431353,1.549199834569536,,
45,87,SI-DL,500,0.24793887495951789,0.0020611250404821146,0.008244500161928459,0.015731734830432553,,0.9842682651695674,0.055
45,87,MI-DL,650,0.2471375416901348,0.0028624583098652012,0.011449833239460805,0.016239454856529962,1.6746350012551297,,
45,87,SI-DL,650,0.2485059665105035,0.0014940334894965046,0.005976133957986018,0.014169021722618136,,0.9858309782773819,0.052500000000000005
45,87,MI-DL,800,0.24868366922086843,0.0013163307791315693,0.005265323116526277,0.015082782157633293,1.7597663840188442,,
45,87,SI-DL,800,0.24872898002014282,0.0012710199798571797,0.005084079919428719,0.015278585997021032,,0.984721414002979,0.055
45,87,MI-DL,1000,0.2477207818710827,0.002279218128917293,0.009116872515669172,0.012054804770199871,1.819233070977389,,
45,87,SI-DL,1000,0.2492402002352502,0.0007597997647497967,0.003039199058999187,0.013322150475529204,,0.9866778495244708,0.05
46,88,MI-DL,30,0.7572104539696394,0.5072104539696394,2.0288418158785575,0.8953647049709804,0.11383333494225667,,
46,88,SI-DL,30,0.23639475126181247,0.013605248738187525,0.0544209949527501,0.0,,1.0,0.09
46,88,MI-DL,40,0.7514163310084646,0.5014163310084646,2.0056653240338584,0.8835560776043385,0.10089237996781986,,
46,88,SI-DL,40,0.23849825973809619,0.011501740261903814,0.04600696104761526,0.020334509826353098,,0.9796654901736469,0.09
46,88,MI-DL,50,0.21995099420983188,0.030049005790168115,0.12019602316067246,0.5406300219046956,0.2866918226370494,,
46,88,SI-DL,50,0.23243937222242775,0.017560627777572252,0.07024251111028901,0.008586357975190029,,0.99141364202481,0.09
46,88,MI-DL,60,0.2405054786205294,0.0094945213794706,0.0379780855178824,0.2318074996856894,0.4707366713650041,,
46,88,SI-DL,60,0.24252598510282738,0.007474014897172615,0.02989605958869046,0.013906796726190995,,0.986093203273809,0.09
46,88,MI-DL,75,0.25965334574639076,0.009653345746390762,0.03861338298556305,0.09924672499058917,0.6717728233439662,,
46,88,SI-DL,75,0.23764883412625573,0.012351165873744269,0.049404663494977075,0.029196859493619387,,0.9708031405063806,0.09
46,88,MI-DL,100,0.24413592800907147,0.005864071990928532,0.02345628796371413,0.10022148549366697,0.7992451888884462,,
46,88,SI-DL,100,0.24858449017180784,0.001415509828192163,0.005662039312768652,0.026862588801401466,,0.9731374111985985,0.09
46,88,MI-DL,130,0.2465637725603801,0.00343622743961991,0.01374490975847964,0.09131852963737017,0.8990106296565852,,
46,88,SI-DL,130,0.25025454971392314,0.00025454971392313563,0.0010181988556925425,0.028078548355883415,,0.9719214516441166,0.08
46,88,MI-DL,160,0.2423298130814604,0.007670186918539601,0.030680747674158404,0.0619870493903675,1.0644402650606457,,
46,88,SI-DL,160,0.25117088481160393,0.0011708848116039339,0.0046835392464157355,0.02553099392884406,,0.9744690060711559,0.0775
46,88,MI-DL,200,0.24551371763350438,0.00448628236649562,0.01794512946598248,0.0448957749634325,1.195463437448291,,
46,88,SI-DL,200,0.24925376401180002,0.000746235988199978,0.002984943952799912,0.018680716953772936,,0.9813192830462271,0.065
46,88,MI-DL,300,0.24447320568651343,0.005526794313486572,0.022107177253946286,0.023496481332026132,1.3822989926293374,,
46,88,SI-DL,300,0.24785223838286666,0.0021477616171333425,0.00859104646853337,0.013955610742048097,,0.9860443892579519,0.07
46,88,MI-DL,400,0.2449995303743503,0.005000469625649706,0.020001878502598824,0.022365565206631254,1.5075905353515875,,
46,88,SI-DL,400,0.2473953833625716,0.002604616637428392,0.010418466549713568,0.014961248855421938,,0.9850387511445781,0.057499999999999996
46,88,MI-DL,500,0.2520724321530578,0.0020724321530578016,0.008289728612231206,0.01905710114778593,1.6078188600238867,,
46,88,SI-DL,500,0.24863309422172236,0.0013669057782776384,0.0054676231131105535,0.014718008503965097,,0.9852819914960349,0.055
46,88,MI-DL,650,0.24919289778051634,0.0008071022194836575,0.00322840887793463,0.015421069078846153,1.7263011614687036,,
46,88,SI-DL,650,0.2496274703960636,0.0003725296039364112,0.0014901184157456449,0.014007787928331461,,0.9859922120716685,0.052500000000000005
46,88,MI-DL,800,0.24627578143306716,0.0037242185669328354,0.014896874267731341,0.014261654488218492,1.7567611842302036,,
46,88,SI-DL,800,0.24936303522681563,0.0006369647731843675,0.00254785909273747,0.014572537412851916,,0.9854274625871481,0.055
46,88,MI-DL,1000,0.2482143080670279,0.0017856919329720944,0.0071427677318883775,0.012239598984028472,1.8325804191827606,,
46,88,SI-DL,1000,0.24979528169551418,0.00020471830448581807,0.0008188732179432723,0.014152334085286156,,0.9858476659147138,0.05
47,89,MI-DL,30,0.7314983844847227,0.4814983844847227,1.9259935379388908,0.7571478508807931,0.14635273742894128,,
47,89,SI-DL,30,0.22882337797061192,0.02117662202938808,0.08470648811755233,0.08652194828314974,,0.9134780517168503,0.09
47,89,MI-DL,40,0.7515372329858105,0.5015372329858105,2.006148931943242,0.5335862297805706,0.17848887446475015,,
47,89,SI-DL,40,0.24588576103858115,0.0041142389614188535,0.016456955845675414,0.0722257873176192,,0.9277742126823808,0.09
47,89,MI-DL,50,0.24797996959934485,0.002020030400655154,0.008080121602620616,0.375732704486632,0.2798857063396776,,
47,89,SI-DL,50,0.24014555513679067,0.009854444863209327,0.03941777945283731,0.02686569493596891,,0.9731343050640311,0.09
47,89,MI-DL,60,0.26567977415017463,0.01567977415017463,0.06271909660069852,0.3175449079437222,0.3806640161664667,,
47,89,SI-DL,60,0.25433568209060003,0.004335682090600035,0.01734272836240014,0.036314446780222887,,0.9636855532197771,0.09
47,89,MI-DL,75,0.26620068798983515,0.01620068798983515,0.0648027519593406,0.25047571219421244,0.5729671633545941,,
47,89,SI-DL,75,0.249381019353874,0.000618980646126005,0.00247592258450402,0.04949853295571216,,0.9505014670442878,0.09
47,89,MI-DL,100,0.24989616953060767,0.00010383046939232976,0.00041532187756931904,0.14961861962583706,0.7576677878026734,,
47,89,SI-DL,100,0.24862359186601185,0.0013764081339881495,0.005505632535952598,0.030371573977587718,,0.9696284260224123,0.09
47,89,MI-DL,130,0.25815360402507503,0.008153604025075034,0.032614416100300136,0.06941464506821671,0.9508854493770746,,
47,89,SI-DL,130,0.24999397528294545,6.02471705454799e-06,2.409886821819196e-05,0.011176855112872364,,0.9888231448871276,0.08
47,89,MI-DL,160,0.25396223243668603,0.003962232436686031,0.015848929746744123,0.06544835657551946,1.0116236970025927,,
47,89,SI-DL,160,0.24890218573140613,0.0010978142685938719,0.0043912570743754875,0.021174887540691967,,0.978825112459308,0.0775
47,89,MI-DL,200,0.2549664563805319,0.004966456380531892,0.019865825522127567,0.047295907288038154,1.1101675510052678,,
47,89,SI-DL,200,0.25027104618547624,0.0002710461854762425,0.00108418474190497,0.01513752932462853,,0.9848624706753715,0.065
47,89,MI-DL,300,0.2513368231143298,0.0013368231143298104,0.0053472924573192415,0.027313847316704467,1.4047290400855088,,
47,89,SI-DL,300,0.24940906379174596,0.0005909362082540393,0.002363744833016157,0.019283722225145183,,0.9807162777748548,0.07
47,89,MI-DL,400,0.2477663032368828,0.002233696763117188,0.008934787052468751,0.0221661130243636,1.482785695945604,,
47,89,SI-DL,400,0.24977613651937394,0.00022386348062605754,0.0008954539225042302,0.013944797525710317,,0.9860552024742897,0.057499999999999996
47,89,MI-DL,500,0.24776855611573134,0.002231443884268658,0.008925775537074632,0.0203820073390767,1.593898058221126,,
47,89,SI-DL,500,0.24934253072706847,0.0006574692729315323,0.0026298770917261294,0.01537569157101848,,0.9846243084289815,0.055
47,89,MI-DL,650,0.2523361884411074,0.0023361884411073897,0.009344753764429559,0.01565129682164282,1.7001418750090949,,
47,89,SI-DL,650,0.24880267005750722,0.0011973299424927752,0.004789319769971101,0.014145388491615285,,0.9858546115083847,0.052500000000000005
47,89,MI-DL,800,0.24914106513308093,0.00085893486691907,0.00343573946767628,0.014418959640026282,1.7462465067325459,,
47,89,SI-DL,800,0.24888628384460482,0.0011137161553951835,0.004454864621580734,0.014589844813783559,,0.9854101551862164,0.055
47,89,MI-DL,1000,0.24946513211630428,0.0005348678836957221,0.0021394715347828885,0.013607288453592171,1.8034371041174033,,
47,89,SI-DL,1000,0.25008970848443124,8.970848443123902e-05,0.0003588339377249561,0.014921437225784429,,0.9850785627742156,0.05
48,90,MI-DL,30,0.2447468355210587,0.005253164478941308,0.02101265791576523,0.20968838862839062,0.29802980172562155,,
48,90,SI-DL,30,0.2778414579219418,0.027841457921941815,0.11136583168776726,0.02404054337596162,,0.9759594566240384,0.09
48,90,MI-DL,40,0.2571650936054734,0.007165093605473405,0.02866037442189362,0.27015754640730666,0.2382841608311974,,
48,90,SI-DL,40,0.2509311300898845,0.000931130089884491,0.003724520359537964,0.0,,1.0,0.09
48,90,MI-DL,50,0.26328000774677845,0.013280007746778455,0.05312003098711382,0.2359703776952016,0.41863833878567824,,
48,90,SI-DL,50,0.2573876734174132,0.007387673417413199,0.029550693669652794,0.0033152651454166904,,0.9966847348545833,0.09
48,90,MI-DL,60,0.2608972312216785,0.010897231221678516,0.043588924886714064,0.1316652943580823,0.44764612420274563,,
48,90,SI-DL,60,0.2519621633844277,0.001962163384427673,0.007848653537710693,0.010683284818557182,,0.9893167151814428,0.09
48,90,MI-DL,75,0.2507919104465246,0.0007919104465246019,0.0031676417860984074,0.14862794147767774,0.6316616371034671,,
48,90,SI-DL,75,0.24660206405283525,0.003397935947164754,0.013591743788659016,0.023198721972350178,,0.9768012780276498,0.09
48,90,MI-DL,100,0.2604843415740421,0.0104843415740421,0.0419373662961684,0.09344633053439015,0.7964547033881084,,
48,90,SI-DL,100,0.24732251394330843,0.002677486056691575,0.0107099442267663,0.02141684476394068,,0.9785831552360593,0.09
48,90,MI-DL,130,0.25076266253938523,0.0007626625393852282,0.003050650157540913,0.06451172575599592,0.9102368937835168,,
48,90,SI-DL,130,0.2511631489548166,0.0011631489548166174,0.00465259581926647,0.0176964068951323,,0.9823035931048677,0.08
48,90,MI-DL,160,0.26083989634071464,0.010839896340714639,0.043359585362858555,0.05607281691104122,1.0160331676558956,,
48,90,SI-DL,160,0.2523067909001278,0.0023067909001278086,0.009227163600511235,0.016108904180496597,,0.9838910958195034,0.0775
48,90,MI-DL,200,0.25205822771105935,0.002058227711059346,0.008232910844237384,0.04476856794210148,1.1201745781911034,,
48,90,SI-DL,200,0.25062000719545013,0.000620007195450134,0.002480028781800536,0.015799488820705254,,0.9842005111792947,0.065
48,90,MI-DL,300,0.24486558092714428,0.005134419072855723,0.02053767629142289,0.03556398263453644,1.2923248081191296,,
48,90,SI-DL,300,0.24829288127052737,0.0017071187294726287,0.006828474917890515,0.01724264513352647,,0.9827573548664735,0.07
48,90,MI-DL,400,0.2537421297639205,0.003742129763920521,0.014968519055682084,0.025048232303181053,1.4354264451172796,,
48,90,SI-DL,400,0.25076003055352875,0.0007600305535287455,0.003040122214114982,0.013567462265087982,,0.986432537734912,0.057499999999999996
48,90,MI-DL,500,0.25140100941668103,0.0014010094166810316,0.0056040376667241265,0.018502227964328922,1.5814687237112555,,
48,90,SI-DL,500,0.2504626835183672,0.0004626835183672018,0.0018507340734688071,0.01462499707339815,,0.9853750029266019,0.055
48,90,MI-DL,650,0.2504961726529466,0.0004961726529466026,0.0019846906117864105,0.017284975676879876,1.6746285117425685,,
48,90,SI-DL,650,0.2495362394262255,0.00046376057377450763,0.0018550422950980305,0.0160618538146321,,0.9839381461853679,0.052500000000000005
48,90,MI-DL,800,0.2501908437947668,0.00019084379476680402,0.0007633751790672161,0.015273479871244269,1.7398871457343343,,
48,90,SI-DL,800,0.25015369544342814,0.0001536954434281368,0.0006147817737125472,0.01662558477358056,,0.9833744152264194,0.055
48,90,MI-DL,1000,0.25085894661431346,0.0008589466143134605,0.003435786457253842,0.011873241357131003,1.859223562469487,,
48,90,SI-DL,1000,0.2497709064954079,0.00022909350459210387,0.0009163740183684155,0.01478050432641409,,0.9852194956735859,0.05
49,91,MI-DL,30,0.7706666198495029,0.5206666198495029,2.0826664793980116,1.1714696744000466,0.05166906673555971,,
49,91,SI-DL,30,0.26673525315100854,0.016735253151008544,0.06694101260403418,0.01686728633414769,,0.9831327136658523,0.09
49,91,MI-DL,40,0.27598542331654874,0.02598542331654874,0.10394169326619496,0.5489660305902953,0.18184855595158922,,
49,91,SI-DL,40,0.25989568838097443,0.009895688380974432,0.03958275352389773,0.0,,1.0,0.09
49,91,MI-DL,50,0.22858455888552776,0.021415441114472245,0.08566176445788898,0.5065817927460773,0.19030006205118077,,
49,91,SI-DL,50,0.24665019039426736,0.00334980960573264,0.01339923842293056,0.03684759697927076,,0.9631524030207292,0.09
49,91,MI-DL,60,0.22599173019257743,0.024008269807422572,0.09603307922969029,0.22916685951324478,0.4318716423991473,,
49,91,SI-DL,60,0.24427275452063066,0.005727245479369342,0.022908981917477367,0.022928828602156615,,0.9770711713978434,0.09
49,91,MI-DL,75,0.2616617894835977,0.011661789483597695,0.04664715793439078,0.2303478059537179,0.4802998842554862,,
49,91,SI-DL,75,0.24395150049760728,0.0060484995023927235,0.024193998009570894,0.0412208748589632,,0.9587791251410368,0.09
49,91,MI-DL,100,0.2404728211349767,0.0095271788650233,0.0381087154600932,0.11330970502518123,0.7479924155353785,,
49,91,SI-DL,100,0.24600925172266683,0.003990748277333173,0.01596299310933269,0.019600510829160922,,0.9803994891708391,0.09
49,91,MI-DL,130,0.23050798951454066,0.019492010485459343,0.07796804194183737,0.08654029400863861,0.8777820781190844,,
49,91,SI-DL,130,0.24714293877292845,0.00285706122707155,0.0114282449082862,0.02818948138468158,,0.9718105186153184,0.08
49,91,MI-DL,160,0.25042493538334337,0.0004249353833433722,0.0016997415333734889,0.06803061071374893,1.0281867903244857,,
49,91,SI-DL,160,0.25047465273893227,0.00047465273893226856,0.0018986109557290742,0.0163288219817308,,0.9836711780182692,0.0775
49,91,MI-DL,200,0.24372000305044228,0.00627999694955772,0.02511998779823088,0.051100151156169435,1.1564144246211479,,
49,91,SI-DL,200,0.24807163359513873,0.0019283664048612703,0.007713465619445081,0.014943483605690533,,0.9850565163943095,0.065
49,91,MI-DL,300,0.24497280650971162,0.005027193490288379,0.020108773961153514,0.029522329864545893,1.4090425328171117,,
49,91,SI-DL,300,0.2492548603326675,0.0007451396673325006,0.0029805586693300024,0.016964368839405997,,0.983035631160594,0.07
49,91,MI-DL,400,0.24707163668598742,0.002928363314012583,0.011713453256050332,0.02813848866000685,1.473770854576542,,
49,91,SI-DL,400,0.25086046133142087,0.0008604613314208698,0.003441845325683479,0.016293129454291733,,0.9837068705457083,0.057499999999999996
49,91,MI-DL,500,0.2479193798938662,0.0020806201061338014,0.008322480424535206,0.020687945065145,1.613998213204142,,
49,91,SI-DL,500,0.250631279880737,0.0006312798807370235,0.002525119522948094,0.014933853910415018,,0.985066146089585,0.055
49,91,MI-DL,650,0.2477264976218705,0.0022735023781295105,0.009094009512518042,0.01784272308747114,1.6971353861357672,,
49,91,SI-DL,650,0.25101478931417104,0.0010147893141710385,0.004059157256684154,0.015273392127674978,,0.984726607872325,0.052500000000000005
49,91,MI-DL,800,0.24914969767551104,0.0008503023244889607,0.003401209297955843,0.014755706920441262,1.799975858669625,,
49,91,SI-DL,800,0.2502837570633503,0.0002837570633503206,0.0011350282534012823,0.015384495087916727,,0.9846155049120833,0.055
49,91,MI-DL,1000,0.24928379038749526,0.0007162096125047368,0.002864838450018947,0.011779917420747818,1.8455923046459493,,
49,91,SI-DL,1000,0.2504648180529799,0.0004648180529798762,0.0018592722119195049,0.013524259505967029,,0.986475740494033,0.05
50,92,MI-DL,30,0.11497438684548994,0.13502561315451006,0.5401024526180402,0.26600497668470763,0.10491751345255462,,
50,92,SI-DL,30,0.2549158354266608,0.004915835426660797,0.01966334170664319,0.0,,1.0,0.09
50,92,MI-DL,40,0.2306914301310986,0.019308569868901393,0.07723427947560557,0.21298766412319925,0.22548581295157977,,
50,92,SI-DL,40,0.24321385718074576,0.006786142819254243,0.02714457127701697,0.008251354162367552,,0.9917486458376324,0.09
50,92,MI-DL,50,0.2179362045340183,0.032063795465981704,0.12825518186392681,0.12917057921458208,0.4598581918139857,,
50,92,SI-DL,50,0.245391977064531,0.004608022935468997,0.01843209174187599,0.006112929737173145,,0.9938870702628269,0.09
50,92,MI-DL,60,0.23625657321955817,0.013743426780441825,0.0549737071217673,0.09769869467960554,0.43032800544777405,,
50,92,SI-DL,60,0.26038467127865383,0.010384671278653834,0.04153868511461534,0.0,,1.0,0.09
50,92,MI-DL,75,0.24037284204876863,0.009627157951231369,0.038508631804925475,0.12208953956121049,0.6037272283573376,,
50,92,SI-DL,75,0.25016504855480276,0.00016504855480276026,0.000660194219211041,0.014502202067587566,,0.9854977979324124,0.09
50,92,MI-DL,100,0.24151234043217817,0.008487659567821826,0.0339506382712873,0.08260616960421328,0.7565531527255276,,
50,92,SI-DL,100,0.24687002971474134,0.0031299702852586597,0.012519881141034639,0.026166979794245093,,0.9738330202057549,0.09
50,92,MI-DL,130,0.25266564395938756,0.0026656439593875647,0.010662575837550259,0.0803951966023505,0.8174200638479059,,
50,92,SI-DL,130,0.24956994406041766,0.0004300559395823411,0.0017202237583293645,0.023390404171994117,,0.9766095958280059,0.08
50,92,MI-DL,160,0.24298090294567765,0.007019097054322354,0.028076388217289416,0.05585280614684785,1.0007455008061106,,
50,92,SI-DL,160,0.24842527926836153,0.0015747207316384737,0.006298882926553895,0.01785901015642888,,0.9821409898435711,0.0775
50,92,MI-DL,200,0.24998809306108186,1.190693891814365e-05,4.76277556725746e-05,0.04809150751782302,1.1344193157430036,,
50,92,SI-DL,200,0.25163183940786543,0.001631839407865432,0.006527357631461728,0.014491949312311014,,0.985508050687689,0.065
50,92,MI-DL,300,0.2492793039354076,0.0007206960645924076,0.0028827842583696306,0.03330214200391742,1.3269256985146045,,
50,92,SI-DL,300,0.248969230773095,0.0010307692269050095,0.004123076907620038,0.01919448876972618,,0.9808055112302738,0.07
50,92,MI-DL,400,0.24496273076280806,0.005037269237191944,0.020149076948767775,0.02401694067767073,1.5149591078795854,,
50,92,SI-DL,400,0.24624907448023403,0.0037509255197659686,0.015003702079063874,0.01622697425366748,,0.9837730257463325,0.057499999999999996
50,92,MI-DL,500,0.24537473547218747,0.004625264527812534,0.018501058111250135,0.020690206056004527,1.570684053450588,,
50,92,SI-DL,500,0.24928593828503062,0.0007140617149693773,0.0028562468598775093,0.015340364651506455,,0.9846596353484935,0.055
50,92,MI-DL,650,0.25278117210884,0.002781172108839991,0.011124688435359964,0.017127753401935022,1.7138134818910666,,
50,92,SI-DL,650,0.249563008250874,0.0004369917491260089,0.0017479669965040356,0.014945731935424145,,0.9850542680645759,0.052500000000000005
50,92,MI-DL,800,0.25013238901669804,0.00013238901669804237,0.0005295560667921695,0.015067892540564376,1.7856117877344948,,
50,92,SI-DL,800,0.24951568382722145,0.0004843161727785539,0.0019372646911142155,0.01643454348101092,,0.9835654565189891,0.055
50,92,MI-DL,1000,0.24932458984197553,0.0006754101580244698,0.002701640632097879,0.013771727165899422,1.8107922855723588,,
50,92,SI-DL,1000,0.24862141535192459,0.001378584648075415,0.00551433859230166,0.01610536563004783,,0.9838946343699522,0.05
51,93,MI-DL,30,0.3658413289203374,0.11584132892033738,0.46336531568134953,1.16682146683847,0.09035523007342672,,
51,93,SI-DL,30,0.2513296653036764,0.0013296653036763972,0.005318661214705589,0.01428892762458478,,0.9857110723754152,0.09
51,93,MI-DL,40,0.28304660492276645,0.033046604922766454,0.13218641969106582,0.3338720869830214,0.28824457580944873,,
51,93,SI-DL,40,0.25605331876081877,0.006053318760818771,0.024213275043275084,0.003971857197715423,,0.9960281428022846,0.09
51,93,MI-DL,50,0.28183531615786334,0.031835316157863336,0.12734126463145334,0.251100308162215,0.2927534632221791,,
51,93,SI-DL,50,0.2564181248851282,0.006418124885128218,0.025672499540512872,0.04099932851639887,,0.9590006714836011,0.09
51,93,MI-DL,60,0.22749656486070374,0.022503435139296257,0.09001374055718503,0.24397927598478453,0.3147831237338288,,
51,93,SI-DL,60,0.2550221325682716,0.005022132568271609,0.020088530273086436,0.02597239054157008,,0.9740276094584299,0.09
51,93,MI-DL,75,0.2536705798147761,0.003670579814776087,0.014682319259104348,0.13725698244783335,0.5449585057820832,,
51,93,SI-DL,75,0.25315731383474294,0.0031573138347429364,0.012629255338971745,0.014248431299567543,,0.9857515687004325,0.09
51,93,MI-DL,100,0.2537083462479386,0.0037083462479385876,0.01483338499175435,0.10502528509020108,0.7328133338580312,,
51,93,SI-DL,100,0.2522029656409223,0.0022029656409223164,0.008811862563689266,0.025878102816103143,,0.9741218971838969,0.09
51,93,MI-DL,130,0.25851896510463035,0.00851896510463035,0.0340758604185214,0.07777159811459247,0.9075032326154089,,
51,93,SI-DL,130,0.2515609078169846,0.0015609078169845914,0.006243631267938365,0.019099632681309986,,0.98090036731869,0.08
51,93,MI-DL,160,0.250863770087637,0.0008637700876369947,0.003455080350547979,0.05568151756362951,0.994541029683659,,
51,93,SI-DL,160,0.25182212500422185,0.0018221250042218529,0.0072885000168874114,0.02248784058876574,,0.9775121594112343,0.0775
51,93,MI-DL,200,0.2504998116779007,0.0004998116779006967,0.0019992467116027868,0.05013461302690908,1.1408790097554062,,
51,93,SI-DL,200,0.24956331707820398,0.0004366829217960222,0.0017467316871840888,0.023771487968934912,,0.9762285120310651,0.065
51,93,MI-DL,300,0.250720396534445,0.0007203965344450003,0.002881586137780001,0.02904919270901628,1.3525075536594366,,
51,93,SI-DL,300,0.2503368117906207,0.00033681179062067246,0.0013472471624826898,0.018059607094958907,,0.9819403929050411,0.07
51,93,MI-DL,400,0.24771386955528085,0.0022861304447191477,0.009144521778876591,0.023378324659442153,1.5243994666709373,,
51,93,SI-DL,400,0.24802739188067002,0.001972608119329977,0.007890432477319909,0.017111844511425223,,0.9828881554885748,0.057499999999999996
51,93,MI-DL,500,0.24998736682896877,1.2633171031228851e-05,5.0532684124915406e-05,0.019677604759076515,1.6294857771283473,,
51,93,SI-DL,500,0.249577986940343,0.0004220130596570004,0.0016880522386280017,0.017092740531128192,,0.9829072594688718,0.055
51,93,MI-DL,650,0.25077331322062446,0.0007733132206244608,0.0030932528824978434,0.016805977276141682,1.734009726721177,,
51,93,SI-DL,650,0.249642552624894,0.00035744737510601254,0.0014297895004240502,0.01603124171609538,,0.9839687582839046,0.052500000000000005
51,93,MI-DL,800,0.25228471006103276,0.0022847100610327575,0.00913884024413103,0.013380366691129816,1.7757144215673355,,
51,93,SI-DL,800,0.2506398690888904,0.0006398690888904102,0.0025594763555616407,0.015085699733752622,,0.9849143002662474,0.055
51,93,MI-DL,1000,0.24922848233994832,0.0007715176600516793,0.0030860706402067173,0.012104147148530996,1.838571609016797,,
51,93,SI-DL,1000,0.2499179915761968,8.200842380320927e-05,0.0003280336952128371,0.014529776362284696,,0.9854702236377153,0.05
52,94,MI-DL,30,0.2734381221453521,0.023438122145352125,0.0937524885814085,1.073158034823935,0.09800664181645136,,
52,94,SI-DL,30,0.24817552403202156,0.0018244759679784395,0.007297903871913758,0.04844195233706827,,0.9515580476629317,0.09
52,94,MI-DL,40,0.24547022174711455,0.004529778252885447,0.018119113011541788,0.5872189400157743,0.228769810074974,,
52,94,SI-DL,40,0.24783632628891428,0.002163673711085723,0.008654694844342892,0.0,,1.0,0.09
52,94,MI-DL,50,0.2459488703942374,0.004051129605762593,0.016204518423050374,0.6152729638725392,0.20127296278104367,,
52,94,SI-DL,50,0.22996193822061334,0.020038061779386662,0.08015224711754665,0.04316059233314973,,0.9568394076668503,0.09
52,94,MI-DL,60,0.24237912829153985,0.007620871708460153,0.030483486833840612,0.3187046102914836,0.3005321504564291,,
52,94,SI-DL,60,0.2505092254935935,0.0005092254935935014,0.0020369019743740058,0.030053275959633696,,0.9699467240403663,0.09
52,94,MI-DL,75,0.2558684991228425,0.005868499122842485,0.02347399649136994,0.18855733344851364,0.5704025606790744,,
52,94,SI-DL,75,0.25053905660778836,0.0005390566077883574,0.0021562264311534296,0.02733577545352317,,0.9726642245464768,0.09
52,94,MI-DL,100,0.27090816670977663,0.020908166709776632,0.08363266683910653,0.13209341690029,0.7329518811954401,,
52,94,SI-DL,100,0.2545010648018004,0.004501064801800403,0.01800425920720161,0.027495095899332522,,0.9725049041006675,0.09
52,94,MI-DL,130,0.2645949524308822,0.014594952430882213,0.05837980972352885,0.12846420430982178,0.7941669242092555,,
52,94,SI-DL,130,0.25245281081637333,0.0024528108163733298,0.009811243265493319,0.030443734242902143,,0.9695562657570979,0.08
52,94,MI-DL,160,0.26522694824842746,0.015226948248427463,0.06090779299370985,0.09478855745778689,0.9199581228865705,,
52,94,SI-DL,160,0.2525580180805901,0.0025580180805900854,0.010232072322360342,0.03144285557189974,,0.9685571444281003,0.0775
52,94,MI-DL,200,0.2531388015748993,0.003138801574899319,0.012555206299597277,0.05552776524050802,1.1438333709731623,,
52,94,SI-DL,200,0.24907031304949634,0.0009296869505036609,0.0037187478020146436,0.0200708443696187,,0.9799291556303813,0.065
