repeat,random_state,noise_percent,method,theta,theta_over_pi,theta_abs_error,normalized_error,objective_error,mutual_information,si_score
43,85,20,SI-DL,0.7780254337481313,0.24765318726446203,0.0023468127355379675,0.00938725094215187,0.04237416902739677,,0.9576258309726032
43,85,25,MI-DL,0.7742264838820866,0.24644394396498343,0.003556056035016575,0.0142242241400663,0.06615971816711734,1.1290195741757074,
43,85,25,SI-DL,0.7767315771663729,0.24724133992318437,0.0027586600768156333,0.011034640307262533,0.06265176184904409,,0.9373482381509559
43,85,30,MI-DL,0.7535291928879602,0.23985579162433027,0.010144208375669733,0.04057683350267893,0.0870860786910396,1.0366266342823254,
43,85,30,SI-DL,0.7755832061978714,0.2468758020909039,0.003124197909096099,0.012496791636384397,0.08649707513243976,,0.9135029248675602
44,86,0,MI-DL,0.7849495371278237,0.24985719782317672,0.00014280217682327567,0.0005712087072931027,0.003661588211148142,2.1318799790182146,
44,86,0,SI-DL,0.7851523052163207,0.24992174091034794,7.825908965206074e-05,0.00031303635860824297,0.005838728630463086,,0.9941612713695369
44,86,5,MI-DL,0.7877801076172493,0.250758196393501,0.0007581963935009983,0.0030327855740039933,0.010547448141817212,1.8378262300455983,
44,86,5,SI-DL,0.7852731523043797,0.2499602077331936,3.979226680639325e-05,0.000159169067225573,0.00865382053105479,,0.9913461794689452
44,86,10,MI-DL,0.8000719304540999,0.2546708051216902,0.0046708051216902136,0.018683220486760854,0.019028382317996,1.6302863954218374,
44,86,10,SI-DL,0.7854219178551314,0.2500075612787215,7.561278721479603e-06,3.024511488591841e-05,0.01621949886719054,,0.9837805011328095
44,86,15,MI-DL,0.7925360429998535,0.2522720576438352,0.0022720576438352014,0.009088230575340805,0.030792023545899314,1.4622967640724047,
44,86,15,SI-DL,0.7856041694468452,0.25006557376213673,6.557376213672805e-05,0.0002622950485469122,0.02835643372496499,,0.971643566275035
44,86,20,MI-DL,0.7890228570371651,0.2511537758199094,0.0011537758199093862,0.004615103279637545,0.04464484734464672,1.3152714683310966,
44,86,20,SI-DL,0.7858280614484711,0.2501368407996917,0.00013684079969167318,0.0005473631987666927,0.04476062410535431,,0.9552393758946457
44,86,25,MI-DL,0.788752945073193,0.2510678601733778,0.0010678601733777882,0.004271440693511153,0.06482710421513665,1.172133309588408,
44,86,25,SI-DL,0.7861034952324838,0.25022451409613194,0.00022451409613194473,0.0008980563845277789,0.06502335414762517,,0.9349766458523748
44,86,30,MI-DL,0.7791572449355176,0.24801345395470054,0.0019865460452994643,0.007946184181197857,0.09381105353177367,1.0535108689131354,
44,86,30,SI-DL,0.7864462199527459,0.25033360676283095,0.00033360676283095136,0.0013344270513238055,0.08865690525080105,,0.911343094749199
45,87,0,MI-DL,0.7897207961132042,0.2513759367277666,0.0013759367277665913,0.005503746911066365,0.00572837588915101,1.9931774060725145,
45,87,0,SI-DL,0.7833602171732083,0.24935130156931348,0.0006486984306865173,0.0025947937227460693,0.006164524736333665,,0.9938354752636663
45,87,5,MI-DL,0.7877502264782074,0.2507486849315335,0.0007486849315335165,0.002994739726134066,0.011866874283169931,1.7929697250739673,
45,87,5,SI-DL,0.7839614947791252,0.24954269417561778,0.00045730582438222034,0.0018292232975288814,0.008548565904873295,,0.9914514340951267
45,87,10,MI-DL,0.7925171532403857,0.252266044846649,0.0022660448466489957,0.009064179386595983,0.020864777574104956,1.5887612481669304,
45,87,10,SI-DL,0.7845073893125991,0.2497164578024362,0.0002835421975637964,0.0011341687902551856,0.015675520581275526,,0.9843244794187245
45,87,15,MI-DL,0.7765980164806711,0.24719882623652,0.0028011737634799916,0.011204695053919966,0.03209597784311498,1.4197421383413529,
45,87,15,SI-DL,0.7850063566242033,0.24987528403060233,0.0001247159693976707,0.0004988638775906828,0.02737294903434051,,0.9726270509656595
45,87,20,MI-DL,0.7860596807914012,0.25021056752637777,0.00021056752637776954,0.0008422701055110782,0.05097118147412038,1.278478157342045,
45,87,20,SI-DL,0.7854614113981029,0.2500201324638897,2.013246388971046e-05,8.052985555884185e-05,0.04334527761167628,,0.9566547223883237
45,87,25,MI-DL,0.7926335331946713,0.2523030897366517,0.00230308973665172,0.00921235894660688,0.07348770617604594,1.1534756466608256,
45,87,25,SI-DL,0.7858767396950314,0.25015233556681393,0.00015233556681393257,0.0006093422672557303,0.06319317233664101,,0.936806827663359
45,87,30,MI-DL,0.7896735443344752,0.2513608960194574,0.0013608960194573805,0.005443584077829522,0.093082922254857,1.044174863060844,
45,87,30,SI-DL,0.7862522755855555,0.2502718723533846,0.0002718723533846057,0.0010874894135384228,0.08643856614435397,,0.913561433855646
46,88,0,MI-DL,0.7848951345447949,0.24983988094316473,0.00016011905683527283,0.0006404762273410913,0.0041871521146312814,2.1314237997271173,
46,88,0,SI-DL,0.7850101294353433,0.24987648495368692,0.00012351504631308297,0.0004940601852523319,0.005098031560488159,,0.9949019684395118
46,88,5,MI-DL,0.7875332321781079,0.25067961350056633,0.000679613500566334,0.002718454002265336,0.00917520148150411,1.8409324118596642,
46,88,5,SI-DL,0.7848262981499763,0.24981796963816472,0.00018203036183528365,0.0007281214473411346,0.0075191997578406555,,0.9924808002421593
46,88,10,MI-DL,0.786878276610143,0.250471134668272,0.0004711346682719775,0.00188453867308791,0.0207149040308364,1.5527177526358855,
46,88,10,SI-DL,0.7843691047795069,0.24967244046844664,0.0003275595315533619,0.0013102381262134477,0.0148075002184902,,0.9851924997815098
46,88,15,MI-DL,0.7949560955011146,0.2530423842800704,0.0030423842800704204,0.012169537120281682,0.03580768054487117,1.3552054264140647,
46,88,15,SI-DL,0.7836135937511749,0.24943195383900768,0.0005680461609923193,0.0022721846439692772,0.026812260436868574,,0.9731877395631314
46,88,20,MI-DL,0.7903266369985086,0.25156878187101334,0.001568781871013336,0.006275127484053344,0.052524354239500554,1.2219523381755035,
46,88,20,SI-DL,0.7825749147853459,0.24910133205561316,0.0008986679443868384,0.0035946717775473536,0.043245841710305544,,0.9567541582896945
46,88,25,MI-DL,0.7780020839838777,0.24764575480366008,0.0023542451963399214,0.009416980785359685,0.07427568821567652,1.086143425805088,
46,88,25,SI-DL,0.781322306980145,0.24870261460770673,0.0012973853922932654,0.005189541569173062,0.06370321036273874,,0.9362967896372613
46,88,30,MI-DL,0.7888675067084518,0.25110432627445806,0.0011043262744580562,0.004417305097832225,0.09249702726399375,0.9987853187208611,
46,88,30,SI-DL,0.7799748820402324,0.2482737159284419,0.0017262840715580874,0.0069051362862323495,0.08768918197858533,,0.9123108180214147
47,89,0,MI-DL,0.7850114304983187,0.24987689909489452,0.00012310090510547766,0.0004924036204219107,0.0036582979149229135,2.0445926925546605,
47,89,0,SI-DL,0.7852466648581219,0.24995177651719,4.822348281000033e-05,0.00019289393124000132,0.004810043045116563,,0.9951899569548834
47,89,5,MI-DL,0.7799635538085914,0.24827011004031763,0.0017298899596823736,0.006919559838729494,0.009606403694948445,1.797819219411414,
47,89,5,SI-DL,0.7827654427510508,0.24916197899069148,0.0008380210093085205,0.003352084037234082,0.006842811478607103,,0.9931571885213929
47,89,10,MI-DL,0.7805529024403031,0.24845770553620034,0.001542294463799665,0.00616917785519866,0.02000217074080123,1.6007283333150495,
47,89,10,SI-DL,0.7807715073514744,0.2485272896405945,0.0014727103594054936,0.005890841437621974,0.013795629893077366,,0.9862043701069226
47,89,15,MI-DL,0.7711874449141898,0.2454765878170041,0.004523412182995901,0.018093648731983603,0.03281268569344474,1.4465502135937642,
47,89,15,SI-DL,0.7789653265400347,0.2479523644320778,0.0020476355679222014,0.008190542271688805,0.025489692430465172,,0.9745103075695348
47,89,20,MI-DL,0.7843622773220876,0.24967026722125257,0.0003297327787474269,0.0013189311149897076,0.04606215408430732,1.2921232510265863,
47,89,20,SI-DL,0.7770975268451528,0.2473578253237858,0.002642174676214193,0.010568698704856772,0.04160598803647564,,0.9583940119635244
47,89,25,MI-DL,0.7743261818493649,0.24647567881360052,0.003524321186399476,0.014097284745597904,0.06416117914785557,1.1637954492264013,
47,89,25,SI-DL,0.7748165061457968,0.24663175388459094,0.0033682461154090626,0.01347298446163625,0.06170835540983921,,0.9382916445901608
47,89,30,MI-DL,0.7714153856421891,0.24554914360419022,0.004450856395809777,0.017803425583239108,0.09466941873599563,1.058616635135425,
47,89,30,SI-DL,0.7711456747085597,0.2454632919476041,0.004536708052395894,0.018146832209583574,0.08526586174146666,,0.9147341382585333
48,90,0,MI-DL,0.7855718657981489,0.25005529119139686,5.529119139685568e-05,0.0002211647655874227,0.007082828188081222,1.956703368883721,
48,90,0,SI-DL,0.7859369573146237,0.25017150343045264,0.00017150343045263527,0.0006860137218105411,0.0069953021478397215,,0.9930046978521603
48,90,5,MI-DL,0.7838713331680497,0.24951399484345815,0.0004860051565418466,0.0019440206261673865,0.012344004093024587,1.776906188383757,
48,90,5,SI-DL,0.7869274768462534,0.2504867955898285,0.0004867955898285037,0.0019471823593140147,0.009467146826381723,,0.9905328531736183
48,90,10,MI-DL,0.7897938098739039,0.2513991777296248,0.0013991777296247787,0.005596710918499115,0.021780622549949214,1.5770843541987558,
48,90,10,SI-DL,0.7881981685940256,0.25089126933543654,0.0008912693354365397,0.003565077341746159,0.01679820107112806,,0.9832017989288719
48,90,15,MI-DL,0.7896702605358407,0.2513598507538878,0.0013598507538877813,0.005439403015551125,0.036445628968189994,1.407929894786685,
48,90,15,SI-DL,0.7897708733540539,0.25139187680860187,0.0013918768086018662,0.005567507234407465,0.028699893623769124,,0.9713001063762309
48,90,20,MI-DL,0.7746414973186221,0.2465760468447318,0.0034239531552681945,0.013695812621072778,0.051897110075507236,1.2698568931610277,
48,90,20,SI-DL,0.7915998008457107,0.2519740425103095,0.001974042510309526,0.007896170041238104,0.04476505955075982,,0.9552349404492402
48,90,25,MI-DL,0.7653188070770962,0.24360854237502497,0.006391457624975033,0.025565830499900133,0.06992808487532413,1.1463665287421874,
48,90,25,SI-DL,0.7935351806407325,0.25259009303258534,0.002590093032585339,0.010360372130341355,0.0644983892857498,,0.9355016107142502
48,90,30,MI-DL,0.7732541105466716,0.24613442791925932,0.0038655720807406757,0.015462288322962703,0.09398571691700847,1.042877940537375,
48,90,30,SI-DL,0.7954031931304872,0.25318469987558906,0.0031846998755890588,0.012738799502356235,0.08735053113556257,,0.9126494688644374
49,91,0,MI-DL,0.7809923293400495,0.2485975794626447,0.0014024205373552867,0.005609682149421147,0.004898835371442825,2.054975951502568,
49,91,0,SI-DL,0.7870702262856093,0.25053223414762266,0.0005322341476226566,0.0021289365904906266,0.004806675633549751,,0.9951933243664502
49,91,5,MI-DL,0.7824586563069094,0.24906432583257412,0.0009356741674258762,0.0037426966697035047,0.010082298812239356,1.816795192262763,
49,91,5,SI-DL,0.7868157511647211,0.25045123220085613,0.00045123220085613314,0.0018049288034245325,0.007174914341705141,,0.9928250856582949
49,91,10,MI-DL,0.7817589654927127,0.24884160732914334,0.001158392670856656,0.004633570683426624,0.019769697163411874,1.6091492658492852,
49,91,10,SI-DL,0.786736868760757,0.25042612315182844,0.0004261231518284392,0.0017044926073137567,0.014947783199888764,,0.9850522168001112
49,91,15,MI-DL,0.7822492430812732,0.24899766753255648,0.001002332467443523,0.004009329869774092,0.03244180643185347,1.417861126893884,
49,91,15,SI-DL,0.7867818543785606,0.2504404425187114,0.0004404425187113925,0.00176177007484557,0.027766319389889937,,0.9722336806101101
49,91,20,MI-DL,0.7789120897636708,0.2479354186398526,0.002064581360147394,0.008258325440589576,0.04804797187844641,1.2880076690898967,
49,91,20,SI-DL,0.7869151308449632,0.250482865735563,0.0004828657355629984,0.0019314629422519936,0.04514070139796844,,0.9548592986020316
49,91,25,MI-DL,0.7839344544181628,0.24953408696139745,0.00046591303860255007,0.0018636521544102003,0.06820981617928103,1.1694379735893046,
49,91,25,SI-DL,0.7871120128744395,0.2505455352319572,0.0005455352319572171,0.0021821409278288684,0.06648701983497962,,0.9335129801650204
49,91,30,MI-DL,0.7931696376564658,0.2524737370868681,0.0024737370868680997,0.009894948347472399,0.08889488348197229,1.0638152145467874,
49,91,30,SI-DL,0.7873503882752851,0.2506214124786694,0.0006214124786694253,0.002485649914677701,0.0911662299707523,,0.9088337700292477
50,92,0,MI-DL,0.7864745343821848,0.250342619525643,0.00034261952564301756,0.0013704781025720703,0.00599502012732827,2.016159374471739,
50,92,0,SI-DL,0.786967237122926,0.2504994516789708,0.0004994516789708081,0.0019978067158832324,0.0066508259489501675,,0.9933491740510498
50,92,5,MI-DL,0.7857173274750743,0.2501015930812231,0.00010159308122309474,0.00040637232489237896,0.011008985714573134,1.850612435948996,
50,92,5,SI-DL,0.7882174491618869,0.250897406530798,0.0008974065307980061,0.0035896261231920246,0.009085156773429914,,0.9909148432265701
50,92,10,MI-DL,0.7795737707593674,0.24814603824228276,0.0018539617577172374,0.0074158470308689495,0.01992048989932954,1.6514536214538866,
50,92,10,SI-DL,0.7900483450825992,0.2514801988029344,0.0014801988029343738,0.005920795211737495,0.01629274348398424,,0.9837072565160158
50,92,15,MI-DL,0.7837128476263274,0.24946354732871076,0.0005364526712892392,0.002145810685156957,0.029244703575167987,1.482643556407905,
50,92,15,SI-DL,0.7926257529775662,0.2523006132166305,0.0023006132166304982,0.009202452866521993,0.0280339668231403,,0.9719660331768597
50,92,20,MI-DL,0.7827231393199569,0.2491485133903548,0.0008514866096452078,0.0034059464385808313,0.04407453211849214,1.3424643049308163,
50,92,20,SI-DL,0.7959643425971556,0.2533633192984564,0.003363319298456402,0.013453277193825608,0.04394442805277132,,0.9560555719472287
50,92,25,MI-DL,0.7926575200211482,0.2523107249806575,0.002310724980657486,0.009242899922629944,0.0609894824062429,1.2258213859508933,
50,92,25,SI-DL,0.7996288950538205,0.2545297825738519,0.004529782573851893,0.01811913029540757,0.06356555202312664,,0.9364344479768734
50,92,30,MI-DL,0.7941207464666145,0.25277648442397493,0.0027764844239749342,0.011105937695899737,0.07900530734269773,1.1289460221035892,
50,92,30,SI-DL,0.8030109870060693,0.25560633587823534,0.005606335878235336,0.022425343512941343,0.08638678829244639,,0.9136132117075536
51,93,0,MI-DL,0.7836040023490127,0.2494289008008771,0.0005710991991229042,0.0022843967964916168,0.004717665676382722,2.055482453453534,
51,93,0,SI-DL,0.7845245568763789,0.249721922407709,0.0002780775922910095,0.001112310369164038,0.004719891315410174,,0.9952801086845898
51,93,5,MI-DL,0.7739211774724986,0.2463467619164963,0.003653238083503707,0.014612952334014828,0.010425095623589134,1.8251551082184108,
51,93,5,SI-DL,0.7810979674074815,0.2486312051038657,0.0013687948961343122,0.005475179584537249,0.006998916127644028,,0.993001083872356
51,93,10,MI-DL,0.7692913777972106,0.24487305090880163,0.005126949091198374,0.020507796364793496,0.017839434018269457,1.6260419980055278,
51,93,10,SI-DL,0.7783972561238418,0.24777154200255505,0.002228457997444949,0.008913831989779797,0.013814752989414258,,0.9861852470105857
51,93,15,MI-DL,0.7746071347381246,0.24656510889564465,0.003434891104355353,0.013739564417421413,0.031569478547442374,1.4505713322546105,
51,93,15,SI-DL,0.7763530129978253,0.24712083920578076,0.0028791607942192377,0.01151664317687695,0.024941527584400824,,0.9750584724155992
51,93,20,MI-DL,0.7717757267777052,0.24566384375002367,0.004336156249976325,0.0173446249999053,0.04560269300885101,1.299551015518169,
51,93,20,SI-DL,0.7748016258084822,0.24662701732611395,0.0033729826738860547,0.013491930695544219,0.0400425204916669,,0.9599574795083331
51,93,25,MI-DL,0.7708521096636065,0.24536984729155753,0.00463015270844247,0.01852061083376988,0.066200784461979,1.1771838433196677,
51,93,25,SI-DL,0.773610763155779,0.24624795397067148,0.0037520460293285207,0.015008184117314083,0.0586941453139862,,0.9413058546860138
51,93,30,MI-DL,0.7660167210693427,0.24383069529846302,0.006169304701536982,0.024677218806147927,0.08493205746274159,1.075065964306746,
51,93,30,SI-DL,0.7726892917385783,0.2459546405087407,0.004045359491259309,0.016181437965037238,0.08041438145149815,,0.9195856185485018
52,94,0,MI-DL,0.78727387761367,0.25059705837867885,0.0005970583786788497,0.002388233514715399,0.003654135583649452,2.1237207741102395,
52,94,0,SI-DL,0.7860897078843918,0.25022012544693,0.00022012544693000846,0.0008805017877200338,0.0054951626455835845,,0.9945048373544164
52,94,5,MI-DL,0.7913874015477556,0.25190643371395194,0.0019064337139519383,0.007625734855807753,0.009462601793011324,1.8654492783161105,
52,94,5,SI-DL,0.7842421037033745,0.24963201477035774,0.00036798522964226477,0.001471940918569059,0.007872877883318141,,0.9921271221166819
52,94,10,MI-DL,0.7857893262989286,0.2501245110186495,0.0001245110186495202,0.0004980440745980808,0.018339655335696283,1.6467493871643573,
52,94,10,SI-DL,0.7822512665200361,0.2489983116131188,0.0010016883868811943,0.004006753547524777,0.014882905545409275,,0.9851170944545907
52,94,15,MI-DL,0.7836618324948953,0.24944730870803097,0.0005526912919690263,0.0022107651678761053,0.02968938470298417,1.44430597434246,
52,94,15,SI-DL,0.7801121453662282,0.24831740820211687,0.0016825917978831317,0.006730367191532527,0.026339005110588842,,0.9736609948894112
52,94,20,MI-DL,0.7787270048649045,0.24787650428679198,0.0021234957132080234,0.008493982852832094,0.04218500493778847,1.3076435375580067,
52,94,20,SI-DL,0.7778104618371147,0.24758475957993364,0.0024152404200663558,0.009660961680265423,0.04193766847635472,,0.9580623315236453
52,94,25,MI-DL,0.7787855589746591,0.24789514263880352,0.002104857361196477,0.008419429444785909,0.06125711323094615,1.1669101006413225,
52,94,25,SI-DL,0.7753254515152288,0.24679375622720862,0.003206243772791384,0.012824975091165536,0.061277380415933114,,0.9387226195840669
52,94,30,MI-DL,0.7910154375317576,0.25178803389035515,0.0017880338903551452,0.007152135561420581,0.0772194554627337,1.0341761317666336,
52,94,30,SI-DL,0.772625249198689,0.24593425513515763,0.004065744864842374,0.016262979459369498,0.08388274729508682,,0.9161172527049132
53,95,0,MI-DL,0.7859871330734771,0.25018747487054244,0.00018747487054243672,0.0007498994821697469,0.003543391207274183,2.0856684392309788,
53,95,0,SI-DL,0.7837439574621007,0.24947344989699496,0.0005265501030050357,0.0021062004120201427,0.005122687597542863,,0.9948773124024571
53,95,5,MI-DL,0.7865695071460844,0.2503728502953105,0.0003728502953104784,0.0014914011812419137,0.009499028939582996,1.8164819634756189,
53,95,5,SI-DL,0.7824374710729138,0.24905758236315223,0.0009424176368477699,0.0037696705473910797,0.007985084620495742,,0.9920149153795043
53,95,10,MI-DL,0.7721829717464852,0.24579347384968497,0.004206526150315026,0.016826104601260106,0.01844548720004063,1.591168488487276,
53,95,10,SI-DL,0.7806916219515784,0.24850186132804586,0.0014981386719541412,0.005992554687816565,0.016007678655100332,,0.9839923213448997
53,95,15,MI-DL,0.7767318459662356,0.24724142548483807,0.0027585745151619268,0.011034298060647707,0.030767141479440555,1.4278744879724377,
53,95,15,SI-DL,0.7784316282769649,0.24778248299870356,0.0022175170012964374,0.00887006800518575,0.028994196982603748,,0.9710058030173963
53,95,20,MI-DL,0.7828066343593794,0.2491750906868503,0.0008249093131497132,0.0032996372525988527,0.04507419510210805,1.296448147420218,
53,95,20,SI-DL,0.7757159233270214,0.2469180472651783,0.0030819527348217024,0.01232781093928681,0.046601197248156145,,0.9533988027518439
53,95,25,MI-DL,0.7782344820712319,0.24771972941239512,0.0022802705876048823,0.00912108235041953,0.06354407757173737,1.1684298108443691,
53,95,25,SI-DL,0.7727782076301009,0.24598294331605117,0.004017056683948833,0.016068226735795332,0.06836456003954006,,0.9316354399604599
53,95,30,MI-DL,0.7791863257310467,0.24802271065941553,0.0019772893405844705,0.007909157362337882,0.0832720304697447,1.0408932312238806,
53,95,30,SI-DL,0.7698977586800821,0.2450660679386125,0.004933932061387508,0.019735728245550033,0.09373450933356431,,0.9062654906664357
54,96,0,MI-DL,0.7881068011610165,0.2508621861782345,0.0008621861782345253,0.003448744712938101,0.004139577529776232,2.0818788156751227,
54,96,0,SI-DL,0.7871794853252077,0.2505670123800818,0.0005670123800817772,0.002268049520327109,0.00525001333088182,,0.9947499866691182
54,96,5,MI-DL,0.7854115985443189,0.25000427654007124,4.276540071235235e-06,1.710616028494094e-05,0.011981488553518788,1.764950151882399,
54,96,5,SI-DL,0.7875653359756726,0.2506898324567152,0.0006898324567152225,0.00275932982686089,0.00728864954830899,,0.992711350451691
54,96,10,MI-DL,0.7852067668067029,0.24993907657298386,6.092342701613518e-05,0.00024369370806454071,0.021774466483445342,1.5383796751928687,
54,96,10,SI-DL,0.7879420673465442,0.2508097497764992,0.0008097497764992245,0.003238999105996898,0.01502815383789835,,0.9849718461621016
54,96,15,MI-DL,0.7828590295269907,0.24919176858668923,0.0008082314133107671,0.0032329256532430684,0.0380880184716502,1.3670481460000934,
54,96,15,SI-DL,0.7883105965173699,0.2509270562549202,0.0009270562549201777,0.003708225019680711,0.028120142009202542,,0.9718798579907975
54,96,20,MI-DL,0.7889905663986183,0.25114349739042874,0.0011434973904287382,0.004573989561714953,0.056595954520652844,1.218111970790174,
54,96,20,SI-DL,0.7886744960190594,0.2510428890638853,0.0010428890638852772,0.004171556255541109,0.04606145853958643,,0.9539385414604136
54,96,25,MI-DL,0.7968153035017373,0.25363418856714065,0.0036341885671406504,0.014536754268562602,0.0755118797832196,1.0974748570330641,
54,96,25,SI-DL,0.7890341576240032,0.2511573729084196,0.0011573729084196072,0.004629491633678429,0.06823442069980268,,0.9317655793001973
54,96,30,MI-DL,0.7730582558498881,0.24607208543301762,0.003927914566982382,0.01571165826792953,0.1056282596255144,0.9786470322481398,
54,96,30,SI-DL,0.789391913654548,0.2512712501897839,0.0012712501897839124,0.005085000759135649,0.09395125540117877,,0.9060487445988212
55,97,0,MI-DL,0.7858079729931358,0.2501304464457603,0.00013044644576032383,0.0005217857830412953,0.004451801225114937,2.0486327832633275,
55,97,0,SI-DL,0.7862815991415083,0.2502812063311424,0.0002812063311424251,0.0011248253245697004,0.00450061424800785,,0.9954993857519921
55,97,5,MI-DL,0.7760224273493019,0.24701561052562526,0.002984389474374738,0.011937557897498952,0.010633590657011811,1.8225031793209467,
55,97,5,SI-DL,0.7832851360493185,0.24932740250531357,0.0006725974946864277,0.002690389978745711,0.007135779615734417,,0.9928642203842656
55,97,10,MI-DL,0.770845358582233,0.24536769835561392,0.004632301644386078,0.01852920657754431,0.01990381765157995,1.609256289975571,
55,97,10,SI-DL,0.7793336877092741,0.2480696174339329,0.0019303825660670904,0.007721530264268361,0.013961122280702343,,0.9860388777192977
55,97,15,MI-DL,0.7765363404640295,0.24717919415068257,0.0028208058493174315,0.011283223397269726,0.03235264674758308,1.4360362618195186,
55,97,15,SI-DL,0.774215984225988,0.24644060182064573,0.003559398179354273,0.014237592717417091,0.024734642838368348,,0.9752653571616317
55,97,20,MI-DL,0.7586402933766678,0.2414827054391647,0.008517294560835303,0.034069178243341214,0.0441749683347532,1.3022740654818614,
55,97,20,SI-DL,0.768132950709975,0.24450431211451143,0.0054956878854885705,0.021982751541954282,0.03911260119049065,,0.9608873988095094
55,97,25,MI-DL,0.7641347099632091,0.243231632557473,0.006768367442527012,0.02707346977010805,0.058375666145927284,1.182920815632726,
55,97,25,SI-DL,0.761848494565502,0.2425039075944372,0.0074960924055627876,0.02998436962225115,0.05669209563109934,,0.9433079043689007
55,97,30,MI-DL,0.7640836945356345,0.2432153938425281,0.006784606157471895,0.02713842462988758,0.07782536138533784,1.068511563696644,
55,97,30,SI-DL,0.7562614930640462,0.24072550978240015,0.009274490217599851,0.037097960870399405,0.07705636684803296,,0.922943633151967
56,98,0,MI-DL,0.7857938114434411,0.2501259386844888,0.00012593868448879109,0.0005037547379551643,0.00488966329392308,2.007705229534894,
56,98,0,SI-DL,0.7865980160031256,0.2503819249463505,0.0003819249463504759,0.0015276997854019037,0.006412040599461322,,0.9935879594005387
56,98,5,MI-DL,0.7863113121845089,0.2502906642864781,0.00029066428647811504,0.0011626571459124602,0.011239267493838289,1.848633577803633,
56,98,5,SI-DL,0.7847898744341228,0.24980637560931704,0.00019362439068296156,0.0007744975627318462,0.008838559495190412,,0.9911614405048096
56,98,10,MI-DL,0.790369082711279,0.2515822927610143,0.0015822927610142923,0.006329171044057169,0.019057062188428193,1.6316445598754967,
56,98,10,SI-DL,0.783047274146745,0.24925168871017794,0.0007483112898220567,0.002993245159288227,0.016369956972327016,,0.983630043027673
56,98,15,MI-DL,0.7752978238808451,0.2467849620780524,0.0032150379219476055,0.012860151687790422,0.03507165877744172,1.4335449597280503,
56,98,15,SI-DL,0.7813716862823984,0.24871833252778683,0.0012816674722131716,0.005126669888852686,0.028740199749134,,0.971259800250866
56,98,20,MI-DL,0.7786663797933543,0.24785720672716693,0.0021427932728330656,0.008571173091332263,0.05313192228041232,1.2840908502447617,
56,98,20,SI-DL,0.7797268554819045,0.24819476662289003,0.0018052333771099716,0.007220933508439886,0.04555373527934237,,0.9544462647206576
56,98,25,MI-DL,0.7767375797704068,0.24724325061139124,0.002756749388608759,0.011026997554435036,0.06944658724557598,1.1538038095355487,
56,98,25,SI-DL,0.7780539256609861,0.24766225652200002,0.002337743477999976,0.009350973911999905,0.0663129898803787,,0.9336870101196213
56,98,30,MI-DL,0.7685968540469698,0.24465197713291054,0.005348022867089464,0.021392091468357854,0.09473740003605996,1.0376195667117285,
56,98,30,SI-DL,0.7762620455767018,0.24709188337631646,0.0029081166236835376,0.01163246649473415,0.09045012372372063,,0.9095498762762794
57,99,0,MI-DL,0.7849309978541819,0.24985129658909389,0.00014870341090611472,0.0005948136436244589,0.005806696634687915,2.028884959356076,
57,99,0,SI-DL,0.7847423072739852,0.24979123451198754,0.00020876548801246342,0.0008350619520498537,0.00492072412307476,,0.9950792758769252
57,99,5,MI-DL,0.7823280426400007,0.24902275021112635,0.0009772497888736464,0.003908999155494586,0.009421960132589521,1.833613211527637,
57,99,5,SI-DL,0.7857135214749513,0.25010038159375714,0.00010038159375713729,0.00040152637502854915,0.006958071018610901,,0.9930419289813891
57,99,10,MI-DL,0.7868346714558485,0.2504572547165715,0.00045725471657148686,0.0018290188662859475,0.018293526642198674,1.6381929356822411,
57,99,10,SI-DL,0.78682094313007,0.2504528848547554,0.00045288485475541984,0.0018115394190216794,0.013552379461352015,,0.986447620538648
57,99,15,MI-DL,0.7937166410602736,0.25264785367807635,0.0026478536780763506,0.010591414712305403,0.029043876610311423,1.4680601420823356,
57,99,15,SI-DL,0.7880257794454989,0.2508363961651897,0.0008363961651897123,0.003345584660758849,0.024601368980137428,,0.9753986310198626
57,99,20,MI-DL,0.7919753755699835,0.25209359165804635,0.0020935916580463454,0.008374366632185382,0.04426972003016783,1.3128081217108925,
57,99,20,SI-DL,0.7892992177572078,0.2512417441692518,0.0012417441692518238,0.004966976677007295,0.03988256154019121,,0.9601174384598088
57,99,25,MI-DL,0.7838527291827764,0.24950807301102326,0.0004919269889767375,0.00196770795590695,0.061365724645499525,1.1902380545634639,
57,99,25,SI-DL,0.7906184545151159,0.25166167027151104,0.0016616702715110399,0.006646681086044159,0.0590664079842631,,0.9409335920157369
57,99,30,MI-DL,0.7716202800606695,0.24561436352321642,0.004385636476783583,0.017542545907134333,0.08204035993379254,1.0860394501926045,
57,99,30,SI-DL,0.7919674622457616,0.25209107276871395,0.002091072768713953,0.008364291074855812,0.08173580156626437,,0.9182641984337356
58,100,0,MI-DL,0.7820623244441546,0.24893816948244962,0.0010618305175503773,0.004247322070201509,0.005026530073172281,2.0361179857967704,
58,100,0,SI-DL,0.7856220493754865,0.2500712651201875,7.126512018751363e-05,0.0002850604807500545,0.0051476582032955465,,0.9948523417967045
58,100,5,MI-DL,0.7798567658500883,0.24823611837740073,0.0017638816225992726,0.0070555264903970905,0.010945497883255087,1.8464832601650265,
58,100,5,SI-DL,0.7853540715659821,0.24998596513414437,1.4034865855633294e-05,5.6139463422533176e-05,0.007507894927590741,,0.9924921050724093
