U,nu,x,y,u,v,u_over_U,v_over_U,known_eta,u_over_U_clean,u_over_U_noisy,noise,MI-DL_pi1,SI-DL_pi1,Known Blasius_pi1
0.01,1e-06,0.024896551724137933,0.004188296091750741,0.007705990621697305,0.00031051406438593345,0.7705990621697305,0.031051406438593346,2.654408605936983,0.7705990621697305,0.7676313257576685,-0.002967736412062045,2.9580029509172823,2.7768716503139736,2.654408605936983
0.01,1e-06,0.024896551724137933,0.004559959372818991,0.008163605464536587,0.00035067494375790596,0.8163605464536587,0.0350674943757906,2.889956950697383,0.8163605464536587,0.8243237284138327,0.00796318196017396,3.2204918146613757,3.0232871868596924,2.889956950697382
0.01,1e-06,0.024896551724137933,0.00493162265388724,0.008558525102610579,0.0003882758008628725,0.8558525102610579,0.03882758008628725,3.1255052954577818,0.8558525102610579,0.8509925977240774,-0.00485991253698045,3.4829806784054704,3.2697027234054117,3.1255052954577818
0.01,1e-06,0.024896551724137933,0.0053032859349554885,0.008891544601902638,0.00042246386247949243,0.8891544601902638,0.04224638624794924,3.3610536402181808,0.8891544601902638,0.888024542735643,-0.0011299174546207577,3.7454695421495634,3.51611825995113,3.3610536402181808
0.01,1e-06,0.024896551724137933,0.005674949216023738,0.009165667903511364,0.00045264749661992496,0.9165667903511363,0.045264749661992495,3.5966019849785806,0.9165667903511363,0.9239866824559602,0.0074198921048239,4.0079584058936595,3.7625337964968506,3.596601984978582
0.01,1e-06,0.024896551724137933,0.006046612497091987,0.009385743926128983,0.0004785192133109608,0.9385743926128982,0.04785192133109608,3.8321503297389796,0.9385743926128982,0.9450131894402706,0.006438796827372334,4.270447269637749,4.008949333042566,3.832150329738978
0.01,1e-06,0.024896551724137933,0.006418275778160236,0.00955795183526926,0.0005000462538491391,0.955795183526926,0.0500046253849139,4.067698674499379,0.955795183526926,0.9601635656111399,0.0043683820842139055,4.532936133381844,4.255364869588285,4.067698674499377
0.01,1e-06,0.024896551724137933,0.006789939059228486,0.0096892174695678,0.00051743289162482,0.9689217469567799,0.051743289162482005,4.3032470192597785,0.9689217469567799,0.9736067890169512,0.0046850420601712755,4.795424997125939,4.501780406134005,4.303247019259778
0.01,1e-06,0.024896551724137933,0.007161602340296735,0.009786645524252463,0.0005310632101863904,0.9786645524252463,0.05310632101863905,4.538795364020178,0.9786645524252463,0.992722191325001,0.014057638899754598,5.057913860870034,4.748195942679725,4.538795364020179
0.01,1e-06,0.024896551724137933,0.007533265621364984,0.009857036038254205,0.0005414351644105088,0.9857036038254204,0.05414351644105088,4.7743437087805765,0.9857036038254204,0.9971406657655998,0.01143706194017931,5.3204027246141266,4.994611479225442,4.7743437087805765
0.01,1e-06,0.024896551724137933,0.007904928902433233,0.009906528685259106,0.0005490964300042143,0.9906528685259106,0.05490964300042143,5.009892053540976,0.9906528685259106,0.9725742943430944,-0.01807857418281624,5.582891588358221,5.241027015771162,5.009892053540977
0.01,1e-06,0.024896551724137933,0.00827659218350148,0.009940388906691276,0.0005545900218464034,0.9940388906691275,0.05545900218464034,5.245440398301374,0.9940388906691275,0.9824350477363257,-0.011603842932801756,5.8453804521023125,5.487442552316879,5.245440398301374
0.01,1e-06,0.024896551724137933,0.00864825546456973,0.009962926734758081,0.0005584144748173176,0.9962926734758081,0.05584144748173176,5.480988743061774,0.9962926734758081,1.017994019527723,0.021701346051915014,6.107869315846407,5.733858088862599,5.480988743061774
0.01,1e-06,0.024896551724137933,0.00901991874563798,0.009977520679532486,0.0005609996103110922,0.9977520679532486,0.056099961031109216,5.716537087822174,0.9977520679532486,1.0209988092481945,0.023246741294946006,6.370358179590498,5.980273625408315,5.7165370878221715
0.01,1e-06,0.024896551724137933,0.009391582026706228,0.00998671350704855,0.0005626964653651243,0.998671350704855,0.056269646536512424,5.952085432582573,0.998671350704855,1.006876739040988,0.008205388336133025,6.632847043334596,6.226689161954037,5.952085432582574
0.01,1e-06,0.024896551724137933,0.009763245307774478,0.009992346343070956,0.0005637781490981805,0.9992346343070956,0.05637781490981805,6.187633777342972,0.9992346343070956,0.9950065290831136,-0.004228105223982016,6.89533590707869,6.473104698499756,6.187633777342973
0.01,1e-06,0.024896551724137933,0.010134908588842728,0.009995703697611885,0.0005644478707505511,0.9995703697611885,0.05644478707505511,6.423182122103372,0.9995703697611885,1.0117865917013924,0.012216221940203985,7.157824770822783,6.719520235045475,6.4231821221033725
0.01,1e-06,0.024896551724137933,0.010506571869910976,0.009997650198297773,0.0005648506526792285,0.9997650198297773,0.056485065267922845,6.65873046686377,0.9997650198297773,1.0099188376680341,0.010153817838256826,7.420313634566876,6.965935771591192,6.65873046686377
0.01,1e-06,0.02831034482758621,0.0004716632810682492,0.0007334283343888556,3.7023739457043025e-06,0.07334283343888556,0.00037023739457043024,0.2803234878899307,0.07334283343888556,0.05011168928863377,-0.023231144150251796,0.3131739715617583,0.2935646257769122,0.28032348788993094
0.01,1e-06,0.02831034482758621,0.0008433265621364984,0.0014660919575641544,1.2209441198420366e-05,0.14660919575641543,0.0012209441198420365,0.5012140075710497,0.14660919575641543,0.14759903778435643,0.0009898420279410038,0.5599501580653997,0.5248889548082244,0.5012140075710502
0.01,1e-06,0.02831034482758621,0.0012149898432047476,0.0021960309870221882,2.5474830938309686e-05,0.2196030987022188,0.0025474830938309687,0.7221045272521688,0.2196030987022188,0.19859584413471287,-0.02100725456750594,0.8067263445690411,0.7562132838395367,0.7221045272521694
0.01,1e-06,0.02831034482758621,0.0015866531242729968,0.002920016141472352,4.338219698747385e-05,0.2920016141472352,0.004338219698747385,0.9429950469332878,0.2920016141472352,0.28510100586032217,-0.006900608286913007,1.0535025310726827,0.987537612870849,0.9429950469332888
0.01,1e-06,0.02831034482758621,0.0019583164053412457,0.003633632213008541,6.571455245761853e-05,0.3633632213008541,0.006571455245761852,1.1638855666144066,0.3633632213008541,0.36383632837784063,0.00047310707698653564,1.300278717576324,1.2188619419021611,1.163885566614408
0.01,1e-06,0.02831034482758621,0.002329979686409495,0.004331432594014694,9.212900427980135e-05,0.43314325940146936,0.009212900427980135,1.3847760862955258,0.43314325940146936,0.45892579064084854,0.02578253123937917,1.5470549040799644,1.4501862709334723,1.3847760862955263
0.01,1e-06,0.02831034482758621,0.002701642967477744,0.005007178207979921,0.00012214035117905049,0.5007178207979921,0.012214035117905048,1.6056666059766447,0.5007178207979921,0.46899864803629704,-0.03171917276169508,1.7938310905836066,1.6815105999647852,1.6056666059766465
0.01,1e-06,0.02831034482758621,0.0030733062485459933,0.005654164534771592,0.00015511699186444942,0.5654164534771592,0.015511699186444941,1.8265571256577637,0.5654164534771592,0.560075109006596,-0.005341344470563172,2.040607277087248,1.9128349289960975,1.8265571256577655
0.01,1e-06,0.02831034482758621,0.0034449695296142426,0.006265624413265425,0.0001902919329550695,0.6265624413265425,0.01902919329550695,2.047447645338883,0.6265624413265425,0.6367906541414231,0.010228212814880613,2.287383463590889,2.144159258027409,2.047447645338884
0.01,1e-06,0.02831034482758621,0.0038166328106824915,0.00683518153057939,0.00022679023765371535,0.6835181530579391,0.022679023765371537,2.2683381650200016,0.6835181530579391,0.6935197632557529,0.010001610197813822,2.534159650094529,2.3754835870587203,2.2683381650200025
0.01,1e-06,0.02831034482758621,0.004188296091750741,0.007357312670181566,0.00026367195651836234,0.7357312670181566,0.026367195651836234,2.489228684701121,0.7357312670181566,0.7484848083364108,0.012753541318254277,2.7809358365981716,2.6068079160900335,2.4892286847011227
0.01,1e-06,0.02831034482758621,0.004559959372818991,0.007827768131829518,0.0002999869680992454,0.7827768131829518,0.02999869680992454,2.71011920438224,0.7827768131829518,0.7678851215991592,-0.014891691583792529,3.0277120231018126,2.8381322451213453,2.710119204382242
0.01,1e-06,0.02831034482758621,0.00493162265388724,0.00824389912270541,0.00033483579286533205,0.824389912270541,0.033483579286533206,2.931009724063359,0.824389912270541,0.8224532770527965,-0.0019366352177445385,3.274488209605455,3.0694565741526585,2.9310097240633617
0.01,1e-06,0.02831034482758621,0.0053032859349554885,0.008604848448102668,0.0003674287796186669,0.8604848448102668,0.03674287796186669,3.151900243744478,0.8604848448102668,0.8535525860868305,-0.006932258723436235,3.5212643961090957,3.30078090318397,3.1519002437444805
0.01,1e-06,0.02831034482758621,0.005674949216023738,0.008911578782314298,0.0003971357944575883,0.8911578782314298,0.03971357944575883,3.372790763425597,0.8911578782314298,0.9107944168145297,0.019636538583099862,3.768040582612739,3.532105232215284,3.3727907634256016
0.01,1e-06,0.02831034482758621,0.006046612497091987,0.009166736637280551,0.0004235198371735364,0.9166736637280551,0.04235198371735364,3.593681283106716,0.9166736637280551,0.9146086264276104,-0.002065037300444712,4.014816769116377,3.763429561246593,3.5936812831067177
0.01,1e-06,0.02831034482758621,0.006418275778160236,0.009374374121362064,0.0004463505578427108,0.9374374121362063,0.04463505578427108,3.814571802787835,0.9374374121362063,0.9377081022403014,0.0002706901040950517,4.261592955620019,3.9947538902779054,3.814571802787837
0.01,1e-06,0.02831034482758621,0.006789939059228486,0.009539571306282179,0.0004655970767606394,0.9539571306282179,0.04655970767606394,4.0354623224689545,0.9539571306282179,0.9568202787191661,0.00286314809094827,4.508369142123661,4.226078219309219,4.035462322468957
0.01,1e-06,0.02831034482758621,0.007161602340296735,0.009668011897092777,0.0004814026862229307,0.9668011897092778,0.04814026862229307,4.256352842150073,0.9668011897092778,0.9471769342589941,-0.019624255450283724,4.755145328627305,4.457402548340532,4.256352842150078
0.01,1e-06,0.02831034482758621,0.007533265621364984,0.009765566857832817,0.0004940466865487666,0.9765566857832817,0.04940466865487665,4.477243361831192,0.9765566857832817,0.9843137513450154,0.00775706556173373,5.001921515130944,4.688726877371844,4.477243361831196
0.01,1e-06,0.02831034482758621,0.007904928902433233,0.00983793112529584,0.0005038998144829704,0.983793112529584,0.05038998144829703,4.698133881512311,0.983793112529584,0.9672270922749091,-0.01656602025467486,5.248697701634587,4.920051206403156,4.698133881512316
0.01,1e-06,0.02831034482758621,0.00827659218350148,0.009890343839570173,0.0005113796948977377,0.9890343839570173,0.05113796948977377,4.919024401193429,0.9890343839570173,0.991779281629789,0.002744897672771717,5.495473888138226,5.151375535434466,4.919024401193433
0.01,1e-06,0.02831034482758621,0.00864825546456973,0.009927405123582755,0.0005169115425591914,0.9927405123582755,0.051691154255919136,5.139914920874548,0.9927405123582755,0.9818680445917791,-0.01087246776649638,5.742250074641868,5.3826998644657795,5.139914920874554
0.01,1e-06,0.02831034482758621,0.00901991874563798,0.009952986723464183,0.000520897491543743,0.9952986723464183,0.052089749154374296,5.3608054405556675,0.9952986723464183,1.013256946234591,0.017958273888172702,5.989026261145507,5.61402419349709,5.360805440555671
0.01,1e-06,0.02831034482758621,0.009391582026706228,0.009970222253947489,0.0005236959219280356,0.9970222253947488,0.05236959219280356,5.581695960236786,0.9970222253947488,0.9975902145731289,0.0005679891783801105,6.235802447649152,5.845348522528405,5.581695960236793
0.01,1e-06,0.02831034482758621,0.009763245307774478,0.009981556415383293,0.000525610431372695,0.9981556415383293,0.052561043137269496,5.802586479917905,0.9981556415383293,1.0270940440503475,0.02893840251201823,6.482578634152794,6.076672851559717,5.802586479917912
0.01,1e-06,0.02831034482758621,0.010134908588842728,0.009988830959632414,0.0005268868656005636,0.9988830959632414,0.05268868656005636,6.023476999599025,0.9988830959632414,0.9654028964619514,-0.03348019950129003,6.729354820656435,6.3079971805910295,6.023476999599032
0.01,1e-06,0.02831034482758621,0.010506571869910976,0.009993387804313938,0.0005277162878192079,0.9993387804313938,0.05277162878192079,6.244367519280144,0.9993387804313938,1.0199055372723773,0.020566756840983604,6.976131007160075,6.53932150962234,6.244367519280149
0.01,1e-06,0.031724137931034485,0.0004716632810682492,0.0006928519190817067,3.1211908215856737e-06,0.06928519190817066,0.00031211908215856735,0.26481169007703503,0.06928519190817066,0.0821735812459762,0.012888389337805528,0.29650622290698164,0.277578349457518,0.26481169007703503
0.01,1e-06,0.031724137931034485,0.0008433265621364984,0.0013850948298966734,1.0294105939693089e-05,0.13850948298966734,0.0010294105939693088,0.47347915593604856,0.13850948298966734,0.14289357303760047,0.004384090047933133,0.530148484422812,0.4963057430320929,0.47347915593604856
0.01,1e-06,0.031724137931034485,0.0012149898432047476,0.002075166728195333,2.14857706622655e-05,0.2075166728195333,0.00214857706622655,0.682146621795062,0.2075166728195333,0.240595388626216,0.03307871580668271,0.7637907459386425,0.7150331366066678,0.6821466217950621
0.01,1e-06,0.031724137931034485,0.0015866531242729968,0.0027604894970386803,3.6613337149606807e-05,0.276048949703868,0.0036613337149606806,0.8908140876540754,0.276048949703868,0.2546470870639574,-0.021401862639910597,0.997433007454473,0.9337605301812427,0.8908140876540757
0.01,1e-06,0.031724137931034485,0.0019583164053412457,0.0034375250176193533,5.552188676616441e-05,0.34375250176193534,0.005552188676616441,1.0994815535130888,0.34375250176193534,0.34693840599169246,0.0031859042297571025,1.2310752689703033,1.1524879237558174,1.099481553513089
0.01,1e-06,0.031724137931034485,0.002329979686409495,0.004101879848482633,7.796547415094828e-05,0.4101879848482633,0.007796547415094828,1.3081490193721024,0.4101879848482633,0.4288795666640405,0.018691581815777167,1.4647175304861328,1.3712153173303916,1.308149019372102
0.01,1e-06,0.031724137931034485,0.002701642967477744,0.004748468457418354,0.00010359360359895998,0.47484684574183533,0.010359360359895998,1.5168164852311157,0.47484684574183533,0.48394670253258154,0.009099856790746229,1.698359792001964,1.589942710904967,1.5168164852311161
0.01,1e-06,0.031724137931034485,0.0030733062485459933,0.005371739594117051,0.00013194533903790426,0.5371739594117051,0.013194533903790426,1.7254839510901292,0.5371739594117051,0.5315010398750726,-0.005672919536632534,1.9320020535177944,1.808670104479542,1.7254839510901296
0.01,1e-06,0.031724137931034485,0.0034449695296142426,0.005965960735157098,0.0001624530327993758,0.5965960735157098,0.01624530327993758,1.934151416949143,0.5965960735157098,0.6063066937450035,0.009710620229293695,2.1656443150336244,2.0273974980541163,1.9341514169491427
0.01,1e-06,0.031724137931034485,0.0038166328106824915,0.006525547287640936,0.00019445693158687887,0.6525547287640936,0.019445693158687886,2.142818882808156,0.6525547287640936,0.6463319473839483,-0.006222781380145366,2.3992865765494535,2.24612489162869,2.142818882808155
0.01,1e-06,0.031724137931034485,0.004188296091750741,0.007045412419192521,0.00022723071397602728,0.704541241919252,0.02272307139760273,2.3514863486671698,0.704541241919252,0.699434584592844,-0.005106657326408028,2.6329288380652853,2.464852285203266,2.3514863486671698
0.01,1e-06,0.031724137931034485,0.004559959372818991,0.007521305815340639,0.0002600164933679827,0.7521305815340639,0.02600164933679827,2.5601538145261835,0.7521305815340639,0.7422091204692812,-0.009921461064782604,2.8665710995811153,2.6835796787778405,2.560153814526183
0.01,1e-06,0.031724137931034485,0.00493162265388724,0.007950105885556285,0.0002920662433781006,0.7950105885556286,0.02920662433781006,2.768821280385197,0.7950105885556286,0.8108104112621246,0.015799822706496,3.1002133610969462,2.902307072352416,2.7688212803851973
0.01,1e-06,0.031724137931034485,0.0053032859349554885,0.008330032660123948,0.000322685369560541,0.8330032660123948,0.0322685369560541,2.97748874624421,0.8330032660123948,0.8376812355215156,0.00467796950912079,3.3338556226127762,3.12103446592699,2.97748874624421
0.01,1e-06,0.031724137931034485,0.005674949216023738,0.00866075514089478,0.0003512733781709852,0.8660755140894779,0.035127337817098515,3.186156212103224,0.8660755140894779,0.9037884725846859,0.03771295849520794,3.5674978841286085,3.339761859501567,3.186156212103225
0.01,1e-06,0.031724137931034485,0.006046612497091987,0.008943380595149333,0.0003773567779902805,0.8943380595149333,0.03773567779902805,3.394823677962237,0.8943380595149333,0.9070309537685312,0.01269289425359787,3.801140145644436,3.5584892530761385,3.394823677962236
0.01,1e-06,0.031724137931034485,0.006418275778160236,0.009180328821649632,0.0004006103768780593,0.9180328821649631,0.040061037687805924,3.6034911438212505,0.9180328821649631,0.895801480583752,-0.0222314015812112,4.034782407160266,3.777216646650714,3.6034911438212496
0.01,1e-06,0.031724137931034485,0.006789939059228486,0.009375109083913678,0.00042086477665513356,0.9375109083913677,0.04208647766551336,3.8121586096802647,0.9375109083913677,0.9495386426345669,0.012027734243199086,4.268424668676098,3.99594404022529,3.812158609680264
0.01,1e-06,0.031724137931034485,0.007161602340296735,0.009532030476573429,0.0004381000331730082,0.9532030476573429,0.04381000331730082,4.0208260755392775,0.9532030476573429,0.9368855282708275,-0.016317519386515333,4.50206693019193,4.214671433799866,4.020826075539279
0.01,1e-06,0.031724137931034485,0.007533265621364984,0.009655881319391376,0.0004524272640991074,0.9655881319391376,0.04524272640991074,4.229493541398291,0.9655881319391376,0.9614492574066796,-0.004138874532458016,4.735709191707759,4.43339882737444,4.229493541398291
0.01,1e-06,0.031724137931034485,0.007904928902433233,0.00975161456809411,0.0004640616159146455,0.975161456809411,0.04640616159146455,4.438161007257304,0.975161456809411,0.977276598710832,0.0021151419014209627,4.96935145322359,4.652126220949015,4.438161007257306
0.01,1e-06,0.031724137931034485,0.00827659218350148,0.009824069822800806,0.0004732906965370192,0.9824069822800806,0.04732906965370192,4.646828473116317,0.9824069822800806,0.9660658231635828,-0.01634115911649779,5.202993714739419,4.870853614523588,4.646828473116318
0.01,1e-06,0.031724137931034485,0.00864825546456973,0.009877753310061063,0.0004804426060164254,0.9877753310061063,0.04804426060164254,4.855495938975331,0.9877753310061063,0.9802009477551933,-0.007574383250912972,5.43663597625525,5.089581008098164,4.855495938975332
0.01,1e-06,0.031724137931034485,0.00901991874563798,0.00991668614476123,0.0004858570324835769,0.991668614476123,0.04858570324835769,5.0641634048343445,0.991668614476123,0.9815699845659931,-0.010098629910129869,5.670278237771078,5.308308401672736,5.064163404834344
0.01,1e-06,0.031724137931034485,0.009391582026706228,0.009944320554723237,0.0004898617620879974,0.9944320554723237,0.048986176208799734,5.272830870693357,0.9944320554723237,0.996543882432693,0.0021118269603692228,5.903920499286912,5.527035795247314,5.27283087069336
0.01,1e-06,0.031724137931034485,0.009763245307774478,0.009963516651299204,0.0004927558705957827,0.9963516651299203,0.049275587059578276,5.481498336552372,0.9963516651299203,0.9952498958671346,-0.0011017692627857446,6.137562760802742,5.745763188821889,5.481498336552373
0.01,1e-06,0.031724137931034485,0.010134908588842728,0.009976565784989651,0.000494799530798174,0.997656578498965,0.0494799530798174,5.690165802411386,0.997656578498965,0.996095298860649,-0.0015612796383161107,6.3712050223185726,5.964490582396464,5.690165802411387
0.01,1e-06,0.031724137931034485,0.010506571869910976,0.009985246205780694,0.0004962097514063375,0.9985246205780695,0.049620975140633745,5.8988332682703986,0.9985246205780695,1.0240966605092618,0.025572039931192447,6.604847283834402,6.183217975971037,5.8988332682703986
0.01,1e-06,0.03513793103448276,0.0004716632810682492,0.0006583413307697285,2.6776028696695915e-06,0.06583413307697285,0.00026776028696695917,0.2516193144351204,0.06583413307697285,0.07396367290654482,0.00812953982957197,0.28230062431443015,0.26397041889445905,0.25161931443512064
0.01,1e-06,0.03513793103448276,0.0008433265621364984,0.0013161862364225042,8.831913069824885e-06,0.1316186236422504,0.0008831913069824884,0.44989139482962637,0.1316186236422504,0.13810763449529717,0.006489010853046754,0.5047490965437839,0.47197497623263923,0.4498913948296268
0.01,1e-06,0.03513793103448276,0.0012149898432047476,0.001972260698289741,1.843865102322431e-05,0.19722606982897412,0.001843865102322431,0.6481634752241323,0.19722606982897412,0.21367090635836541,0.01644483652939129,0.7271975687731377,0.6799795335708194,0.648163475224133
0.01,1e-06,0.03513793103448276,0.0015866531242729968,0.0026244592138352204,3.143675492756257e-05,0.262445921383522,0.003143675492756257,0.8464355556186381,0.262445921383522,0.2903552767601384,0.027909355376616377,0.9496460410024915,0.8879840909089998,0.8464355556186391
0.01,1e-06,0.03513793103448276,0.0019583164053412457,0.0032698839848059533,4.771181025399917e-05,0.3269883984805953,0.004771181025399917,1.044707636013144,0.3269883984805953,0.34794341052267885,0.020955012042083554,1.1720945132318452,1.09598864824718,1.0447076360131453
0.01,1e-06,0.03513793103448276,0.002329979686409495,0.0039049186614020766,6.708153639318055e-05,0.39049186614020764,0.006708153639318056,1.24297971640765,0.39049186614020764,0.37468026137817645,-0.015811604762031174,1.3945429854611981,1.3039932055853594,1.2429797164076506
0.01,1e-06,0.03513793103448276,0.002701642967477744,0.004525344031557739,8.928475685296173e-05,0.45253440315577387,0.008928475685296172,1.4412517968021556,0.45253440315577387,0.4604492954408223,0.007914892285048429,1.6169914576905526,1.5119977629235402,1.4412517968021574
0.01,1e-06,0.03513793103448276,0.0030733062485459933,0.0051264999286946365,0.00011397531780365085,0.5126499928694637,0.011397531780365084,1.6395238771966616,0.5126499928694637,0.5242472201821217,0.011597227312658023,1.8394399299199065,1.7200023202617203,1.6395238771966636
0.01,1e-06,0.03513793103448276,0.0034449695296142426,0.005703492073183635,0.0001407223691463693,0.5703492073183635,0.014072236914636929,1.8377959575911678,0.5703492073183635,0.5847917426460041,0.014442535327640584,2.0618884021492594,1.9280068775999,1.837795957591169
0.01,1e-06,0.03513793103448276,0.0038166328106824915,0.006251436089288846,0.00016901803601557607,0.6251436089288847,0.016901803601557606,2.0360680379856735,0.6251436089288847,0.6230289757743759,-0.0021146331545087676,2.2843368743786123,2.136011434938079,2.0360680379856744
0.01,1e-06,0.03513793103448276,0.004188296091750741,0.0067657248899273496,0.00019829286079085519,0.6765724889927349,0.019829286079085517,2.2343401183801794,0.6765724889927349,0.6776514029118761,0.0010789139191411442,2.506785346607967,2.3440159922762605,2.2343401183801817
0.01,1e-06,0.03513793103448276,0.004559959372818991,0.007242298996651499,0.00022793849132862791,0.7242298996651498,0.02279384913286279,2.432612198774686,0.7242298996651498,0.7109495114697018,-0.013280388195448065,2.729233818837321,2.5520205496144404,2.4326121987746876
0.01,1e-06,0.03513793103448276,0.00493162265388724,0.007677895662836889,0.0002573360735707421,0.7677895662836889,0.02573360735707421,2.6308842791691913,0.7677895662836889,0.7622662744213584,-0.00552329186233044,2.951682291066675,2.760025106952621,2.630884279169194
0.01,1e-06,0.03513793103448276,0.0053032859349554885,0.008070252401964052,0.00028588790201310263,0.8070252401964052,0.028588790201310263,2.8291563595636973,0.8070252401964052,0.7895446700281791,-0.017480570168226166,3.1741307632960285,2.968029664290801,2.8291563595637
0.01,1e-06,0.03513793103448276,0.005674949216023738,0.00841824323790588,0.00031304918779762617,0.8418243237905879,0.03130491877976262,3.027428439958203,0.8418243237905879,0.8609174121945955,0.019093088404007544,3.3965792355253837,3.1760342216289827,3.0274284399582077
0.01,1e-06,0.03513793103448276,0.006046612497091987,0.008721932531156112,0.0003383565526755688,0.8721932531156112,0.03383565526755688,3.225700520352709,0.8721932531156112,0.8644081241022533,-0.007785129013357904,3.6190277077547344,3.38403877896716,3.225700520352711
0.01,1e-06,0.03513793103448276,0.006418275778160236,0.008982541100965441,0.0003614501664518667,0.8982541100965441,0.03614501664518667,3.423972600747215,0.8982541100965441,0.8842763163658052,-0.013977793730738876,3.8414761799840886,3.5920433363053403,3.4239726007472173
0.01,1e-06,0.03513793103448276,0.006789939059228486,0.009202329735189196,0.00038208723019065037,0.9202329735189196,0.038208723019065034,3.622244681141721,0.9202329735189196,0.9246590951687256,0.004426121649805956,4.063924652213443,3.8000478936435216,3.622244681141724
0.01,1e-06,0.03513793103448276,0.007161602340296735,0.009384414739361358,0.00040014564237615506,0.9384414739361358,0.040014564237615506,3.820516761536227,0.9384414739361358,0.9400417676825277,0.0016002937463918828,4.2863731244427985,4.008052450981703,3.820516761536232
0.01,1e-06,0.03513793103448276,0.007533265621364984,0.009532538409961565,0.0004156180853456037,0.9532538409961565,0.041561808534560374,4.018788841930733,0.9532538409961565,0.9429691492320839,-0.010284691764072634,4.508821596672151,4.216057008319882,4.0187888419307365
0.01,1e-06,0.03513793103448276,0.007904928902433233,0.009650819480388094,0.00042859785357499645,0.9650819480388093,0.042859785357499645,4.217060922325238,0.9650819480388093,0.9707265555526908,0.005644607513881553,4.731270068901505,4.424061565658063,4.217060922325244
0.01,1e-06,0.03513793103448276,0.00827659218350148,0.00974350949214098,0.00043925877615269657,0.9743509492140979,0.04392587761526966,4.415333002719744,0.9743509492140979,0.9649664490714221,-0.009384500142675814,4.953718541130857,4.632066122996242,4.4153330027197475
0.01,1e-06,0.03513793103448276,0.00864825546456973,0.009814776337687313,0.0004478319768691752,0.9814776337687313,0.04478319768691752,4.61360508311425,0.9814776337687313,0.9891203565168689,0.007642722748137643,5.176167013360212,4.8400706803344224,4.613605083114255
0.01,1e-06,0.03513793103448276,0.00901991874563798,0.009868530120858414,0.0004545822350721031,0.9868530120858414,0.04545822350721031,4.811877163508756,0.9868530120858414,0.9864482854662536,-0.00040472661958778126,5.398615485589564,5.048075237672601,4.811877163508759
0.01,1e-06,0.03513793103448276,0.009391582026706228,0.009908299118511925,0.0004597863069649622,0.9908299118511925,0.04597863069649622,5.010149243903261,0.9908299118511925,0.9940880071694109,0.003258095318218409,5.6210639578189205,5.256079795010784,5.0101492439032675
0.01,1e-06,0.03513793103448276,0.009763245307774478,0.00993715619539907,0.0004637148402514065,0.993715619539907,0.046371484025140644,5.208421324297768,0.993715619539907,0.9880048287191865,-0.005710790820720425,5.843512430048274,5.464084352348964,5.208421324297774
0.01,1e-06,0.03513793103448276,0.010134908588842728,0.009957691669071128,0.0004666189195328411,0.9957691669071128,0.04666189195328411,5.406693404692274,0.9957691669071128,0.985736392775724,-0.010032774131388793,6.065960902277628,5.672088909687144,5.40669340469228
0.01,1e-06,0.03513793103448276,0.010506571869910976,0.009972022760041228,0.00046872125846447824,0.9972022760041228,0.04687212584644782,5.60496548508678,0.9972022760041228,1.0010248918664792,0.0038226158623563995,6.28840937450698,5.880093467025323,5.604965485086785
0.01,1e-06,0.03855172413793104,0.0004716632810682492,0.0006285218043525318,2.329962618073396e-06,0.06285218043525317,0.0002329962618073396,0.2402205544146316,0.06285218043525317,0.039305654209151344,-0.023546526226101833,0.2700028769371465,0.25220322327779965,0.24022055441463164
0.01,1e-06,0.03855172413793104,0.0008433265621364984,0.0012566312152543044,7.685801607617433e-06,0.12566312152543044,0.0007685801607617433,0.429510590373265,0.12566312152543044,0.14641573629027546,0.020752614764845023,0.4827609167681208,0.4509354146985941,0.42951059037326506
0.01,1e-06,0.03855172413793104,0.0012149898432047476,0.0018832693311395718,1.6049125042006383e-05,0.18832693311395718,0.0016049125042006383,0.6188006263318984,0.18832693311395718,0.18149765327905526,-0.006829279834901928,0.6955189565990951,0.6496676061193886,0.6188006263318985
0.01,1e-06,0.03855172413793104,0.0015866531242729968,0.002506684435129768,2.737364557389519e-05,0.2506684435129768,0.002737364557389519,0.8080906622905317,0.2506684435129768,0.2817908826695144,0.031122439156537642,0.9082769964300695,0.8483997975401831,0.8080906622905321
0.01,1e-06,0.03855172413793104,0.0019583164053412457,0.0031244602097502687,4.1572489560499874e-05,0.3124460209750269,0.004157248956049987,0.997380698249165,0.3124460209750269,0.32251400758667415,0.010067986611647284,1.1210350362610437,1.0471319889609776,0.9973806982491654
0.01,1e-06,0.03855172413793104,0.002329979686409495,0.0037335693901914928,5.850687440204255e-05,0.3733569390191493,0.005850687440204255,1.1866707342077984,0.3733569390191493,0.3719635175449783,-0.0013934214741709839,1.3337930760920174,1.2458641803817714,1.186670734207798
0.01,1e-06,0.03855172413793104,0.002701642967477744,0.0043304582908961,7.797710465877748e-05,0.43304582908961003,0.007797710465877748,1.3759607701664316,0.43304582908961003,0.4240104592012167,-0.009035369888393313,1.5465511159229923,1.4445963718025665,1.3759607701664323
0.01,1e-06,0.03855172413793104,0.0030733062485459933,0.0049111658403631344,9.971689554599248e-05,0.4911165840363134,0.009971689554599249,1.565250806125065,0.4911165840363134,0.4988978109858263,0.00778122694951287,1.7593091557539666,1.643328563223361,1.5652508061250656
