U,y,t,nu,u,u_over_U,MI-DL_log_pi1,MI-DL_pi1,SI-DL_log_pi1,SI-DL_pi1,Known Rayleigh_log_pi1,Known Rayleigh_pi1
0.8805698509951765,0.6319473684210526,2.861428571428571,0.002169293548019245,1.244820910762993e-08,1.413653794024583e-08,-2.0816485343928846,0.12472443011308929,2.0851978360140433,8.046183149050407,2.082067192741998,8.021032808822284
0.8805698509951765,0.6319473684210526,3.2178571428571425,0.002169293548019245,7.814023869893781e-08,8.873826262689732e-08,-2.022944115694436,0.132265486396297,2.0265535400915806,7.587889883885755,2.0233698658336605,7.563770928012003
0.8805698509951765,0.6319473684210526,3.574285714285714,0.002169293548019245,3.4171943771072776e-07,3.8806624746978713e-07,-1.9704129188885096,0.1393992837321884,1.9740761436885519,7.199964847284918,1.970845015061479,7.176738378813924
0.8805698509951765,0.6319473684210526,3.9307142857142856,0.002169293548019245,1.1481003834930328e-06,1.3038152307798256e-06,-1.9228792738477662,0.14618544765739086,1.9265911807531075,6.86606512924599,1.9233171123250004,6.8436219225266415
0.8805698509951765,0.6319473684210526,4.287142857142857,0.002169293548019245,3.1637346189917603e-06,3.5928264128237686e-06,-1.8794743558442921,0.1526703349383467,1.8832307163737334,6.574711615712184,1.8799174378547234,6.5529638131060395
0.8805698509951765,0.6319473684210526,4.643571428571429,0.002169293548019245,7.48224733773649e-06,8.49705145966606e-06,-1.8395378992166591,0.15889083272325408,1.8433351611073394,6.31757328865048,1.8399858057526453,6.296448887039401
0.8805698509951765,0.6319473684210526,5.0,0.002169293548019245,1.5688368212482263e-05,1.7816154158301064e-05,-1.8025563627438843,0.1648768639555138,1.8063914996818315,6.088437615824988,1.8030087368361545,6.067876671276314
0.8805698509951765,0.6845263157894736,0.01,0.002169293548019245,0.0,0.0,-4.990156811720816,0.006804597367941209,4.9908091845515745,147.05537029811828,4.990233762445629,146.9707757283777
0.8805698509951765,0.6845263157894736,0.36642857142857144,0.002169293548019245,0.0,0.0,-3.1893300049744617,0.04119946513074235,3.1918267143831556,24.332836011385446,3.189624504667874,24.279308964045292
0.8805698509951765,0.6845263157894736,0.7228571428571429,0.002169293548019245,0.0,0.0,-2.8495849597196847,0.0578683335807644,2.8524296227526738,17.329835695484892,2.8499205023295535,17.286407556811028
0.8805698509951765,0.6845263157894736,1.0792857142857144,0.002169293548019245,0.0,0.0,-2.6491391886460502,0.0707120566104546,2.652189140419799,14.185057763692802,2.649498946116889,14.146948485775171
0.8805698509951765,0.6845263157894736,1.4357142857142857,0.002169293548019245,0.0,0.0,-2.506440430525553,0.08155803465199672,2.5096365288016984,12.300458385548058,2.5068174267266983,12.26583096983263
0.8805698509951765,0.6845263157894736,1.792142857142857,0.002169293548019245,7.332216925241912e-15,8.326672684688674e-15,-2.3955522620183975,0.09112234161588403,2.398861927631764,11.010638344142329,2.3959426540700477,10.97854215030577
0.8805698509951765,0.6845263157894736,2.1485714285714286,0.002169293548019245,1.1816600796719865e-12,1.3419265698644267e-12,-2.304845734860388,0.0997741911460067,2.308248298561048,10.056792718301812,2.3052470847183937,10.026655379703126
0.8805698509951765,0.6845263157894736,2.505,0.002169293548019245,4.54601359880692e-11,5.162581473427963e-11,-2.2280936802895375,0.1077336092079166,2.231574850450934,9.314523516378644,2.2285043021831696,9.285966687328147
0.8805698509951765,0.6845263157894736,2.861428571428571,0.002169293548019245,7.102704848676913e-10,8.066032286535574e-10,-2.1615695107912636,0.11514425898568839,2.1651188124124223,8.715637381240075,2.1619881691403773,8.688394495839315
0.8805698509951765,0.6845263157894736,3.2178571428571425,0.002169293548019245,6.074217420171323e-09,6.89805290665646e-09,-2.102865092092815,0.1221060814362862,2.10647451648996,8.21921344464214,2.10329084223204,8.193087756285847
0.8805698509951765,0.6845263157894736,3.574285714285714,0.002169293548019245,3.4027697507435507e-08,3.8642814614853194e-08,-2.0503338952868884,0.12869192678551336,2.053997120086931,7.799012476371086,2.050765991459858,7.773853531677679
0.8805698509951765,0.6845263157894736,3.9307142857142856,0.002169293548019245,1.4002797246812149e-07,1.5901972150178523e-07,-2.0028002502461453,0.1349568406906268,2.006512157151487,7.437331812357238,2.0032380887233794,7.413021297941325
0.8805698509951765,0.6845263157894736,4.287142857142857,0.002169293548019245,4.569706805308418e-07,5.189488148094057e-07,-1.9593953322426712,0.1409436192222612,1.9631516927721124,7.121737259428055,1.9598384142531027,7.098180007766899
0.8805698509951765,0.6845263157894736,4.643571428571429,0.002169293548019245,1.2471551007088332e-06,1.4163045660708917e-06,-1.9194588756150384,0.14668631620083897,1.9232561375057184,6.843204646638472,1.9199067821510245,6.82032266384896
0.8805698509951765,0.6845263157894736,5.0,0.002169293548019245,2.9567795262058217e-06,3.3578023627134357e-06,-1.8824773391422636,0.15221255616744994,1.8863124760802106,6.5950045499641705,1.8829297132345337,6.572732904690576
0.8805698509951765,0.7371052631578947,0.01,0.002169293548019245,0.0,0.0,-5.064160430985928,0.006319214092641435,5.064812803816686,158.35079663425694,5.064237381710742,158.25970429616567
0.8805698509951765,0.7371052631578947,0.36642857142857144,0.002169293548019245,0.0,0.0,-3.2633336242395736,0.038260638592676546,3.2658303336482675,26.201858245383146,3.263628123932986,26.144219747920523
0.8805698509951765,0.7371052631578947,0.7228571428571429,0.002169293548019245,0.0,0.0,-2.9235885789847966,0.0537404888647927,2.9264332420177857,18.66095255384176,2.923924121594665,18.614188669317116
0.8805698509951765,0.7371052631578947,1.0792857142857144,0.002169293548019245,0.0,0.0,-2.7231428079111617,0.06566804771692772,2.7261927596849107,15.274622019107928,2.7235025653820006,15.233585540772046
0.8805698509951765,0.7371052631578947,1.4357142857142857,0.002169293548019245,0.0,0.0,-2.580444049790665,0.07574036406168291,2.5836401480668103,13.24526523832082,2.5808210459918097,13.207978066469778
